beta,tau_r,r_max,c_max,k_c,l2,l3,t1,t2,f0,t_hold,t_switch,k1,k2,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.08,10,450.0,350.0,0.003,1450.0,1100.0,20,55,0.16,10,38,0.05,0.25,17510.295928340678,124.02116526417817,122.4977724170949,118.5889203575922,4.602148995577027,1339.5277895325382,30191.226820844386
0.075,10,450.0,350.0,0.003,1500.0,1150.0,25,60,0.16,8,35,0.04,0.3,16288.372614823882,122.86896614032064,122.49528344287862,119.80189249990393,4.312100358623572,1487.7879295556445,30192.118704190027
0.08,8,450.0,350.0,0.003,1500.0,1200.0,25,55,0.16,8,35,0.05,0.25,16251.761317065064,122.32504533240993,121.60834753107447,119.89173770732378,4.602148995577027,1514.3721444991008,30193.65778532801
0.08,8,450.0,400.0,0.002,1500.0,1150.0,25,60,0.15,10,38,0.04,0.25,17096.763382680263,123.85036852701855,123.26944847349614,118.96567280935982,4.357271989522715,1371.9183006055262,30194.32239230614
0.08,10,450.0,400.0,0.003,1500.0,1200.0,25,55,0.16,10,35,0.05,0.25,16878.01567551932,122.91826049766327,121.86672298493518,119.28101600530388,4.520652702501038,1434.126008035582,30197.78613260997
0.08,8,450.0,350.0,0.003,1450.0,1100.0,25,60,0.16,10,35,0.05,0.3,17127.140025446268,123.49148773521321,122.94768105140231,118.98381998348756,4.602148995577027,1379.910751011355,30203.85633240688
0.08,8,450.0,350.0,0.002,1500.0,1100.0,20,55,0.16,10,32,0.04,0.3,17845.87184979821,124.32020090081132,122.63241833624548,118.25602152393193,4.601863326630906,1297.1679883845513,30204.4174568338
0.08,10,450.0,400.0,0.002,1500.0,1200.0,25,55,0.16,10,32,0.04,0.3,17336.500442736815,123.18299088155145,121.96020927792578,118.84760826990195,4.520326351385884,1378.4851016319885,30204.99127086856
0.08,8,450.0,350.0,0.002,1500.0,1150.0,20,55,0.16,10,35,0.05,0.25,17146.72585222279,123.55443509552269,122.28399739679371,118.99358653706747,4.601863326630906,1390.6007545125585,30206.22700071434
0.08,10,450.0,400.0,0.002,1500.0,1200.0,20,55,0.15,10,38,0.04,0.25,17035.887603381994,123.45341086403963,122.24242393332868,119.10323620563788,4.357271989522715,1404.9607298254173,30208.0909653925
0.08,10,450.0,400.0,0.003,1450.0,1200.0,20,60,0.15,10,38,0.04,0.3,16533.987837278895,122.61166518349107,122.24052545789047,119.61462281908037,4.357598085277048,1469.4409423644638,30209.78241393798
0.075,10,450.0,350.0,0.003,1450.0,1200.0,20,55,0.16,10,35,0.04,0.25,16338.394199768169,122.10658422712949,121.44511189515256,119.84652508145147,4.312100358623572,1511.0626285174824,30212.79278414448
0.08,8,450.0,350.0,0.002,1500.0,1200.0,25,55,0.15,10,32,0.04,0.3,16653.482309157374,122.58191511022838,121.71520107550282,119.53319426323608,4.438746799307247,1466.3726089895836,30212.80023301445
0.08,8,450.0,400.0,0.003,1450.0,1150.0,20,60,0.16,10,35,0.04,0.25,17126.23471358246,123.26029905845508,122.74469930104328,119.01466671126914,4.520652702501038,1387.3588665720276,30213.69015110933
0.075,10,450.0,350.0,0.002,1450.0,1150.0,25,60,0.16,10,35,0.04,0.25,16766.950880706016,122.92876493972486,122.50837778966897,119.39001399700996,4.311832917115144,1435.2014853995483,30216.72883250596
0.075,10,450.0,350.0,0.003,1500.0,1200.0,25,55,0.16,8,35,0.04,0.25,16205.572499965896,122.23765707453535,121.5707998325388,119.9603614460911,4.312100358623572,1523.408864794849,30218.301617447396
0.075,8,450.0,350.0,0.003,1500.0,1150.0,25,60,0.15,10,38,0.04,0.3,16217.436782125647,122.9590003182773,122.58471347608504,119.88291518370251,4.159360552883373,1496.4901441373602,30221.945053219406
0.075,10,450.0,350.0,0.003,1500.0,1200.0,20,55,0.15,10,38,0.04,0.3,16143.305331255146,122.30393899660713,121.63165249475364,120.01444298142226,4.159360552883373,1529.2913335478102,30223.915633636905
0.075,10,450.0,350.0,0.003,1500.0,1200.0,25,55,0.16,10,38,0.05,0.3,16199.117332201542,122.25623891155085,121.5838332273582,119.97084659043963,4.312100358623572,1524.5479668363773,30225.231016824964
0.08,8,450.0,350.0,0.002,1500.0,1200.0,25,60,0.15,10,35,0.05,0.3,16148.887469365582,122.53258911166319,122.22421175441016,119.99027227002868,4.438746799307247,1515.42507047975,30225.315123956694
0.08,10,450.0,400.0,0.003,1500.0,1200.0,25,60,0.15,10,32,0.04,0.25,16492.313396182515,122.67750038490321,122.30534377456328,119.67269779242679,4.357598085277048,1475.632741795189,30238.658364054805
0.075,8,450.0,350.0,0.002,1450.0,1200.0,25,60,0.16,10,35,0.04,0.25,16297.848104106366,122.26069424708216,121.97635966329551,119.90112485503137,4.311832917115144,1507.9786742810606,30248.982036263693
0.08,10,450.0,350.0,0.003,1500.0,1100.0,25,60,0.15,10,35,0.05,0.3,16900.214978952703,123.74984797092158,123.20209103853824,119.20884021910366,4.439032244812657,1403.1895963819316,30250.545034369963
0.075,10,450.0,350.0,0.003,1450.0,1100.0,25,55,0.16,10,38,0.04,0.25,17361.66270715285,123.89105669176978,122.47220735982339,118.79814206029064,4.312100358623572,1364.5627126152326,30251.973366387632
0.08,10,450.0,350.0,0.002,1500.0,1150.0,25,60,0.16,8,35,0.05,0.3,16687.264234328446,123.26884077218541,122.81412394551857,119.46347992149737,4.601863326630906,1439.6580954135927,30252.778182860253
0.08,10,450.0,400.0,0.002,1500.0,1100.0,25,60,0.15,10,38,0.04,0.25,17644.251440171935,124.5631580362711,123.83366724725143,118.41588392726302,4.357271989522715,1297.884458069326,30253.025543230175
0.08,10,450.0,400.0,0.003,1500.0,1200.0,25,60,0.16,10,32,0.05,0.25,16535.072752533266,122.65274893655888,122.28078764205448,119.65054703993984,4.520652702501038,1473.269598444611,30253.09432965256
0.08,8,450.0,400.0,0.002,1450.0,1150.0,20,60,0.16,10,38,0.04,0.3,17415.720584221148,123.61124220821306,123.0316080817669,118.7525851858568,4.520326351385884,1350.1260817236753,30256.799433676446
0.08,10,450.0,350.0,0.003,1450.0,1200.0,20,55,0.16,8,32,0.04,0.3,16550.810867328095,122.1181189834859,121.40094798344573,119.70322996323625,4.602148995577027,1494.0359245936058,30265.281960057288
0.08,10,450.0,350.0,0.002,1450.0,1200.0,20,60,0.15,10,32,0.04,0.25,16428.758793613964,122.31194221638555,122.00711822363341,119.79628386723182,4.438746799307247,1494.5088290604926,30268.02494218188
0.08,8,450.0,350.0,0.003,1500.0,1150.0,25,60,0.15,10,35,0.05,0.3,16393.66233260014,123.04083652908166,122.63995574169508,119.76116946424033,4.439032244812657,1480.6455771178482,30270.649609696313
0.08,8,450.0,350.0,0.002,1450.0,1100.0,25,55,0.16,8,38,0.04,0.25,17785.082876380096,124.42570241350685,122.75559636591734,118.36875761708053,4.601863326630906,1308.446820772582,30273.93970667831
0.08,10,450.0,350.0,0.003,1500.0,1100.0,20,55,0.16,8,32,0.04,0.25,17546.867516401242,124.08513808199461,122.54604842243809,118.62926908170537,4.602148995577027,1343.6258832085687,30277.46501370803
0.075,8,450.0,350.0,0.003,1500.0,1200.0,25,60,0.16,8,35,0.04,0.3,15860.821971453177,122.20049886227915,121.96262619466059,120.31402314274197,4.312100358623572,1562.0846086382628,30279.074765678055
0.08,8,450.0,350.0,0.003,1500.0,1200.0,20,60,0.15,8,32,0.04,0.25,15888.89028091629,122.29614800491987,122.04175368768821,120.28166946910703,4.439032244812657,1556.8715236989121,30279.354461395003
0.08,10,450.0,350.0,0.002,1450.0,1150.0,25,60,0.16,8,32,0.04,0.3,17020.37188354401,122.98124875699989,122.53053478150318,119.21111953153742,4.601863326630906,1413.2057142371395,30280.453180764973
0.075,10,450.0,350.0,0.003,1450.0,1200.0,20,60,0.16,8,38,0.04,0.25,15921.986928194565,122.1424216591982,121.90808844518713,120.26827806737558,4.312100358623572,1557.0559990580346,30282.844389537087
0.08,10,450.0,400.0,0.003,1500.0,1150.0,25,60,0.16,10,35,0.05,0.3,17028.50273396012,123.42522696870508,122.90553723618157,119.1551029382382,4.520652702501038,1401.9077902627803,30285.677937544802
0.08,8,450.0,350.0,0.002,1450.0,1200.0,25,60,0.16,8,32,0.04,0.3,16487.052447455546,122.27719676287853,121.97204930811294,119.76376414973268,4.601863326630906,1491.0162319226606,30285.728972823952
0.08,10,450.0,400.0,0.002,1500.0,1150.0,20,60,0.15,10,38,0.04,0.3,17196.632665882422,123.84851625980332,123.26513685641324,118.95854043852776,4.357271989522715,1371.1848905622878,30286.60264942693
0.08,10,450.0,400.0,0.003,1450.0,1100.0,20,60,0.16,10,35,0.04,0.25,17701.04957160602,123.96901110619201,123.30581982748674,118.46419638670007,4.520652702501038,1312.779622419961,30288.105859992833
0.08,10,450.0,350.0,0.002,1500.0,1200.0,25,60,0.15,10,32,0.05,0.25,16231.209118312303,122.5152707828987,122.20754035220527,119.97591854461488,4.438746799307247,1513.872706847545,30289.86083127296
0.08,8,450.0,400.0,0.002,1500.0,1200.0,20,60,0.15,10,38,0.04,0.3,16683.259692131855,123.13976943315575,122.70351808405712,119.5105143354946,4.357271989522715,1447.6581060210792,30290.758661584703
0.08,8,450.0,400.0,0.003,1500.0,1200.0,25,60,0.16,10,35,0.05,0.3,16502.995457715126,122.71877908230702,122.34546016832567,119.70774779087635,4.520652702501038,1479.3754537253208,30290.82430282508
0.075,10,450.0,350.0,0.002,1500.0,1200.0,20,60,0.16,10,38,0.05,0.25,16047.778586943927,122.52668664522672,122.23983795657755,120.14022896854468,4.311832917115144,1533.9247402640083,30291.69727244592
0.08,8,450.0,400.0,0.002,1500.0,1200.0,25,60,0.16,8,35,0.04,0.25,16763.51299354732,123.06568220673581,122.63125342058454,119.44735539926172,4.520326351385884,1440.9954400781485,30292.427260467593
0.075,10,450.0,350.0,0.003,1450.0,1100.0,25,60,0.16,10,35,0.04,0.25,17015.664710576082,123.40884737532198,122.9014028101039,119.17868288455527,4.312100358623572,1403.8744973832784,30292.80404845114
0.08,10,450.0,400.0,0.003,1500.0,1200.0,20,60,0.15,8,38,0.04,0.25,16310.39837166803,122.89188586205933,122.51906743644045,119.86676478936748,4.357598085277048,1496.4178133450812,30293.29141569514
0.08,10,450.0,350.0,0.002,1450.0,1200.0,20,60,0.16,10,32,0.05,0.25,16483.768423529134,122.28664899666947,121.98201466957644,119.77356493811244,4.601863326630906,1492.0686045487107,30294.11145089375
0.08,10,450.0,350.0,0.003,1500.0,1200.0,20,55,0.15,10,35,0.05,0.3,16340.186044304224,122.34289591183447,121.61911481116461,119.90004903028903,4.439032244812657,1515.2713779631729,30294.31837140106
0.08,10,450.0,350.0,0.003,1450.0,1100.0,20,55,0.16,10,32,0.04,0.3,17791.463121778906,123.86435129471768,122.3297700006242,118.43687797105645,4.602148995577027,1324.1377144214457,30294.73944926298
0.08,10,450.0,400.0,0.002,1500.0,1200.0,20,60,0.16,8,35,0.04,0.3,16805.406843469544,123.0320584655629,122.5967300607997,119.41477646726243,4.520326351385884,1437.5636906814163,30295.3223099023
0.08,8,450.0,350.0,0.002,1500.0,1200.0,25,60,0.16,8,35,0.05,0.3,16187.968901477409,122.56268798173105,122.25389570434757,120.0168977760416,4.601863326630906,1518.307243717371,30295.726991438012
0.075,8,450.0,350.0,0.003,1450.0,1150.0,25,60,0.16,10,35,0.04,0.25,16531.284180172377,122.7381622780902,122.36764143956032,119.68904484068794,4.312100358623572,1475.7105150632171,30296.65422016405
0.075,10,450.0,350.0,0.002,1500.0,1200.0,20,60,0.16,10,32,0.04,0.3,16223.692205284691,122.37638383421339,122.08892948949217,120.0006682536293,4.311832917115144,1518.7528183032427,30296.969741906258
0.08,8,450.0,400.0,0.003,1500.0,1200.0,20,55,0.16,10,32,0.04,0.25,16980.00453883368,122.92114768417106,121.86606335998269,119.27979299020721,4.520652702501038,1433.997134457875,30298.70073609311
0.08,8,450.0,400.0,0.002,1500.0,1200.0,25,60,0.16,10,38,0.05,0.3,16758.79964415511,123.07985522690417,122.64424309380948,119.45750555080565,4.520326351385884,1442.0646275206013,30300.441026602286
0.08,10,450.0,350.0,0.003,1450.0,1150.0,20,55,0.16,10,35,0.05,0.25,17087.585043393454,123.10171925152999,121.98250789721305,119.1757043891898,4.602148995577027,1418.7377071739736,30305.820383346894
0.08,10,450.0,400.0,0.002,1450.0,1200.0,25,60,0.15,10,38,0.04,0.25,16898.539445156628,122.9471528598981,122.51613400366833,119.34699952319487,4.357271989522715,1430.440080980607,30306.744960759468
0.08,8,550.0,350.0,0.002,1500.0,1200.0,25,60,0.16,10,38,0.04,0.3,17544.002924126617,123.69971798470398,123.10281114293291,118.67160014201696,4.601863326630906,1338.981488114286,30307.05792611048
0.08,10,450.0,350.0,0.002,1450.0,1150.0,20,60,0.16,10,35,0.05,0.3,16970.383400380117,123.05687135894692,122.60526099254248,119.27778518946556,4.601863326630906,1420.1698536235424,30310.70009161671
0.08,10,450.0,400.0,0.003,1450.0,1100.0,20,55,0.16,10,38,0.04,0.25,18105.454716773733,124.70396953738478,122.84110484812587,118.05824781152926,4.520652702501038,1272.3497421723034,30311.488165743955
0.08,10,450.0,400.0,0.002,1500.0,1150.0,25,60,0.16,8,35,0.04,0.25,17299.51470197755,123.77403591519698,123.19257330359426,118.89570396241638,4.520326351385884,1364.743245296555,30311.913359322356
0.075,8,450.0,350.0,0.002,1450.0,1200.0,25,55,0.16,10,38,0.04,0.3,16620.201442111127,122.51760787181595,121.7139640245648,119.66275171192324,4.311832917115144,1482.331277862816,30317.334279990617
0.075,10,450.0,400.0,0.003,1500.0,1150.0,20,60,0.16,10,38,0.04,0.25,16760.96065374745,123.44537144814562,122.96078664608699,119.43022362551694,4.235792064029176,1434.2491802178422,30319.066711906013
0.08,8,450.0,400.0,0.003,1500.0,1100.0,25,60,0.16,10,32,0.04,0.25,17579.94843334298,124.11883306559918,123.45226449721329,118.59160464553291,4.520652702501038,1325.5984989476842,30319.46290218706
0.08,10,450.0,350.0,0.003,1450.0,1150.0,20,60,0.15,10,32,0.04,0.25,16679.909280756794,122.81936332071537,122.42221019929056,119.56763191797452,4.439032244812657,1460.0350007140646,30320.313540533334
0.08,8,450.0,350.0,0.002,1450.0,1150.0,25,55,0.16,10,38,0.05,0.25,17299.290452534777,123.5079810894769,122.24836229863965,118.96352895247631,4.601863326630906,1387.4920194639526,30321.723004489402
0.08,8,450.0,350.0,0.002,1450.0,1200.0,20,60,0.16,10,35,0.05,0.3,16441.29435470441,122.35277993444559,122.0468227695487,119.83108879927491,4.601863326630906,1498.2506185766306,30321.727480963164
0.08,10,450.0,400.0,0.002,1500.0,1150.0,25,60,0.16,10,38,0.05,0.3,17298.746116696067,123.7881215869743,123.20545673508532,118.9056597935315,4.520326351385884,1365.7623448125214,30323.561722171155
0.08,10,450.0,400.0,0.003,1500.0,1100.0,20,55,0.16,10,35,0.04,0.3,18134.8913173554,124.71129567414488,122.82635038046519,118.04107961239097,4.520652702501038,1270.652451925106,30323.742490226075
0.075,10,450.0,350.0,0.002,1500.0,1200.0,25,55,0.16,8,38,0.04,0.3,16481.45839744863,122.65614701249145,121.84699252407938,119.78288978195984,4.311832917115144,1495.2296156697057,30324.398958301346
0.08,10,450.0,400.0,0.002,1450.0,1150.0,20,55,0.16,10,38,0.04,0.25,17865.6569287884,124.20349465347222,122.58676803103235,118.36356288056108,4.520326351385884,1310.7932943067012,30326.45491933766
0.08,8,450.0,350.0,0.002,1450.0,1100.0,20,60,0.16,10,32,0.04,0.25,17513.508212334895,123.7486501191672,123.15086569907699,118.71404587360331,4.601863326630906,1343.2896401789721,30327.23727691742
0.08,8,450.0,350.0,0.002,1450.0,1200.0,25,55,0.15,10,35,0.04,0.3,16800.19741540758,122.55189679561296,121.68863213211314,119.50963666712937,4.438746799307247,1463.8663014883953,30330.91245681454
0.08,10,450.0,350.0,0.003,1500.0,1100.0,25,60,0.16,8,35,0.05,0.3,16950.547460239013,123.78020109896816,123.23196876771188,119.23525246164581,4.602148995577027,1405.9347294951654,30331.668201266348
0.075,10,450.0,350.0,0.003,1500.0,1150.0,20,60,0.16,10,38,0.05,0.25,16276.790526874089,123.00515896049707,122.63193169367507,119.92769337686758,4.312100358623572,1501.3112914692877,30334.33467352712
0.08,10,450.0,350.0,0.003,1500.0,1100.0,20,55,0.15,8,38,0.04,0.25,17356.00865845068,124.31208605402622,122.77938946708377,118.83864232808861,4.439032244812657,1364.9960089889219,30336.728872322597
0.08,10,450.0,350.0,0.003,1500.0,1150.0,25,60,0.15,10,32,0.05,0.25,16478.02909183532,123.0235557892345,122.62333529108312,119.74693971401511,4.439032244812657,1479.1255364217018,30337.386731479295
0.08,10,450.0,400.0,0.002,1500.0,1150.0,20,55,0.16,10,35,0.04,0.3,17894.32914686562,124.21059177707725,122.57185362740509,118.34618363808734,4.520326351385884,1309.048267302831,30337.480419169973
0.08,10,450.0,350.0,0.002,1450.0,1200.0,25,55,0.15,8,38,0.04,0.3,16696.963121854358,122.65276382665198,121.7901747089046,119.60135240379375,4.438746799307247,1473.6362302960042,30337.910257783966
0.08,8,450.0,350.0,0.003,1450.0,1150.0,25,60,0.16,8,32,0.04,0.3,16739.190868114798,122.78454177644221,122.38708918483466,119.53523434697262,4.602148995577027,1456.5984993475781,30339.17603101355
0.08,10,450.0,350.0,0.003,1500.0,1200.0,20,60,0.15,8,38,0.05,0.25,15806.28169067362,122.42468965933358,122.17015497429134,120.39928129058242,4.439032244812657,1569.8060041618542,30342.05113981279
0.08,8,450.0,350.0,0.003,1500.0,1150.0,25,60,0.16,8,35,0.05,0.3,16434.005283968305,123.07111168190256,122.66979151744013,119.78778911993795,4.602148995577027,1483.4917206615205,30342.31107556868
0.075,10,450.0,350.0,0.003,1500.0,1150.0,20,60,0.16,10,32,0.04,0.3,16456.217557878965,122.85444973740276,122.48071752290994,119.78854050842608,4.312100358623572,1486.3562736495205,30343.686163992817
0.08,10,450.0,350.0,0.003,1450.0,1150.0,20,60,0.16,10,32,0.05,0.25,16736.660934727162,122.7940829720599,122.39713732285752,119.54506026722852,4.602148995577027,1457.6405353659384,30348.32868787554
0.08,10,450.0,350.0,0.003,1500.0,1100.0,25,55,0.15,10,32,0.04,0.25,17595.633725532414,124.10602817992172,122.56616845430385,118.64709293159768,4.439032244812657,1345.438499315042,30348.841204369135
0.08,10,450.0,350.0,0.003,1450.0,1200.0,25,55,0.15,8,35,0.04,0.25,16474.625395252344,122.2625091069537,121.5502787924122,119.83981534181407,4.439032244812657,1508.7573639913458,30354.561394694487
0.08,8,450.0,350.0,0.002,1500.0,1200.0,25,55,0.16,10,32,0.05,0.3,16767.195690269204,122.61074051884756,121.74267873640215,119.55782692172735,4.601863326630906,1468.9956102252286,30354.865845022287
0.08,10,450.0,350.0,0.003,1450.0,1100.0,25,55,0.15,10,35,0.04,0.25,17669.82159466015,124.0316273368593,122.50104004932575,118.59058047540962,4.439032244812657,1339.6959440191083,30354.969667172878
0.08,8,450.0,400.0,0.003,1500.0,1100.0,25,55,0.16,10,35,0.04,0.25,18104.139940267843,124.76529072572399,122.88734686807375,118.09663464768485,4.520652702501038,1276.1452526428734,30357.081417848698
0.08,10,450.0,400.0,0.002,1450.0,1100.0,20,60,0.16,10,38,0.04,0.3,18006.07002072307,124.32171443671437,123.59381242409529,118.20297570608702,4.520326351385884,1276.739288418351,30360.720287959775
0.08,10,550.0,350.0,0.003,1500.0,1200.0,20,60,0.16,10,35,0.04,0.3,17411.041423152208,123.37194346324668,122.83007262494876,118.87990016409177,4.602148995577027,1369.2255506879383,30363.111171916375
0.08,10,450.0,350.0,0.003,1450.0,1200.0,25,55,0.15,10,38,0.05,0.3,16471.578504434277,122.280045060653,121.56226894824663,119.84929120424715,4.439032244812657,1509.780717633519,30363.63062423753
0.075,8,450.0,400.0,0.003,1500.0,1200.0,20,60,0.16,10,38,0.04,0.25,16310.784287146867,122.77462849442256,122.4269146695386,119.94174378242197,4.235792064029176,1507.029282896985,30364.657091576642
0.08,8,450.0,400.0,0.003,1500.0,1150.0,25,55,0.16,8,38,0.04,0.25,17388.59786325432,124.02888108514395,122.57048843339393,118.86212360754692,4.520652702501038,1371.6411942985183,30365.226680365133
0.075,10,450.0,350.0,0.002,1500.0,1100.0,20,55,0.16,10,38,0.04,0.25,17539.9133180495,124.39046744819534,122.82602453507116,118.69041842167765,4.311832917115144,1345.1234507267404,30365.38998793329
0.08,10,450.0,350.0,0.003,1450.0,1100.0,25,60,0.16,8,32,0.04,0.3,17289.833679533403,123.49152229594,122.94751813036876,118.98346940159011,4.602148995577027,1379.8746107503987,30366.193646407595
0.075,10,450.0,350.0,0.003,1450.0,1200.0,25,60,0.15,10,38,0.04,0.3,16033.078036870049,122.12135928041324,121.88502127035306,120.24425894450292,4.159360552883373,1554.4170098502168,30366.624233935232
0.08,10,450.0,350.0,0.003,1450.0,1200.0,25,55,0.16,8,38,0.05,0.3,16479.960330656915,122.27953351193591,121.56152735286075,119.84859135976319,4.602148995577027,1509.7050778408827,30369.803316868725
0.08,10,450.0,350.0,0.003,1500.0,1200.0,20,55,0.16,8,35,0.05,0.3,16387.41297112325,122.37345118940492,121.64846113610292,119.92648265229187,4.602148995577027,1518.1347612403192,30372.383992389277
0.08,8,450.0,400.0,0.002,1500.0,1150.0,25,55,0.16,10,35,0.04,0.25,17865.453125542233,124.26446554809411,122.63281481631243,118.40196282920428,4.520326351385884,1314.649472553147,30373.273418692865
0.08,8,450.0,350.0,0.003,1450.0,1150.0,20,60,0.16,10,35,0.05,0.3,16692.855478882782,122.86037222143416,122.46205196143679,119.60237145975128,4.602148995577027,1463.7236648138048,30374.351721057526
0.08,8,450.0,400.0,0.002,1500.0,1100.0,20,60,0.16,10,35,0.04,0.25,17836.113635533235,124.50393029927483,123.77385215279745,118.36165577862408,4.520326351385884,1292.4820411477504,30379.19233973047
0.08,8,450.0,350.0,0.003,1450.0,1200.0,20,60,0.15,10,32,0.04,0.25,16185.795104848446,122.1161377565107,121.86414048480003,120.12172752690637,4.439032244812657,1539.3681922034707,30379.347341017652
0.08,10,550.0,350.0,0.002,1500.0,1200.0,25,60,0.16,10,35,0.04,0.25,17688.09067708669,123.62981449911898,123.0348430824268,118.61299955101065,4.601863326630906,1333.0459658235563,30380.976501225774
0.08,10,550.0,350.0,0.002,1500.0,1150.0,20,60,0.16,10,38,0.04,0.25,18051.228395519985,124.45563014022633,123.7121891506458,118.16675739200603,4.601863326630906,1270.3405494619583,30383.419512455843
0.08,8,450.0,350.0,0.002,1450.0,1200.0,20,55,0.16,8,35,0.04,0.25,16774.266193048374,122.62023351801854,121.76299424097108,119.57822863730496,4.601863326630906,1471.1705656546358,30385.30844904501
0.08,8,450.0,350.0,0.003,1450.0,1200.0,20,60,0.16,10,32,0.05,0.25,16222.600803126565,122.09128475301972,121.83946096194663,120.0993022087583,4.602148995577027,1536.9218862048515,30387.344808706293
0.08,10,450.0,400.0,0.003,1450.0,1200.0,25,55,0.15,10,38,0.04,0.25,16980.830734027866,122.9860401784101,121.94561283832249,119.35412560208744,4.357598085277048,1441.8294834972194,30388.350884478416
0.08,10,450.0,350.0,0.003,1500.0,1100.0,25,55,0.16,10,32,0.05,0.25,17662.70619332641,124.08184697430451,122.54199418919612,118.62551714579978,4.602148995577027,1343.2444336915312,30388.950650010298
0.08,8,550.0,350.0,0.003,1500.0,1200.0,25,55,0.16,10,38,0.04,0.25,17689.678086837965,124.03255149395734,122.51511499000722,118.6054404531063,4.602148995577027,1341.20556411129,30389.42706891324
0.08,10,450.0,400.0,0.003,1500.0,1150.0,20,60,0.15,10,35,0.04,0.25,16989.900728810957,123.5552399414909,123.03509623758653,119.27187697369862,4.357598085277048,1414.064247531267,30389.50472838887
0.075,10,450.0,400.0,0.003,1500.0,1200.0,25,60,0.16,10,35,0.04,0.25,16450.220010970745,122.67513719006895,122.3270293950309,119.84964393934239,4.235792064029176,1497.1007531108426,30391.711569670228
0.08,8,450.0,400.0,0.003,1500.0,1100.0,20,60,0.16,8,38,0.04,0.25,17379.296045922605,124.37876431173639,123.71048097803173,118.82140906381763,4.520652702501038,1348.8782655526118,30394.78271029779
0.08,10,450.0,350.0,0.003,1450.0,1100.0,20,60,0.16,10,35,0.05,0.3,17239.25537067264,123.56739198713666,123.02243325089835,119.04994898538476,4.602148995577027,1386.731804304728,30395.630407839017
0.08,8,450.0,350.0,0.002,1450.0,1200.0,20,55,0.16,10,38,0.05,0.3,16772.73912908538,122.63877348292552,121.77559455392728,119.58812372609329,4.601863326630906,1472.2250524007732,30396.417369395826
0.075,10,450.0,400.0,0.002,1500.0,1200.0,25,60,0.16,10,38,0.04,0.3,16704.764358892582,123.0046969264777,122.597352030118,119.60451797539963,4.235486528810051,1460.7376022118451,30400.695244793158
0.075,8,450.0,350.0,0.003,1500.0,1100.0,20,55,0.16,10,38,0.04,0.25,17282.494638596883,124.11267272863722,122.68511639458416,118.98798146348464,4.312100358623572,1384.1048175544367,30400.71867632976
0.08,8,450.0,350.0,0.003,1500.0,1100.0,25,55,0.16,10,35,0.05,0.3,17607.841474922883,124.15144417384576,122.60628748463974,118.6817667295909,4.602148995577027,1348.9678387448323,30401.53522732033
0.08,10,450.0,350.0,0.002,1500.0,1100.0,25,55,0.16,10,35,0.05,0.3,17926.700097651927,124.44117109331752,122.74965974630489,118.35954949007491,4.601863326630906,1307.5226155120636,30407.43811171021
0.08,8,450.0,350.0,0.002,1450.0,1150.0,25,55,0.16,10,32,0.04,0.3,17568.85897682619,123.35126050462647,122.08016964792796,118.8105311684561,4.601863326630906,1371.718267336908,30411.229720617917
0.075,8,450.0,350.0,0.003,1500.0,1200.0,20,60,0.16,10,32,0.04,0.3,16009.629272661412,122.18632577423986,121.94838473432242,120.30085073453711,4.312100358623572,1560.63537920516,30411.68891625168
0.08,10,450.0,400.0,0.002,1500.0,1200.0,25,60,0.15,10,35,0.04,0.3,16884.031685959835,123.06746063605527,122.63163304585385,119.4458632039753,4.357271989522715,1440.8375326833557,30413.093867758373
0.075,10,450.0,350.0,0.002,1450.0,1200.0,20,60,0.16,10,35,0.04,0.25,16382.672673471392,122.33486547976844,122.0496064401314,119.96731574939159,4.311832917115144,1515.1391163211724,30414.5682010824
0.08,8,450.0,350.0,0.003,1500.0,1200.0,25,60,0.15,10,32,0.05,0.25,16002.45133790164,122.31851446928522,122.06370897383681,120.3012953399531,4.439032244812657,1559.0260391218212,30417.22946116306
0.08,8,450.0,350.0,0.002,1500.0,1150.0,25,60,0.15,8,35,0.04,0.25,16703.677777994726,123.40324352295234,122.94796814659207,119.58431081781136,4.438746799307247,1452.4107640472257,30417.76100670064
0.08,8,450.0,400.0,0.003,1450.0,1200.0,25,60,0.16,10,32,0.04,0.25,16854.76040190228,122.50740757063662,122.13766969364617,119.52279207544326,4.520652702501038,1459.6773711921132,30417.951670136223
0.08,10,450.0,350.0,0.002,1500.0,1100.0,25,60,0.15,8,35,0.04,0.25,17220.51886357174,124.1142582011156,123.51145312782462,119.03260884964111,4.438746799307247,1375.8415256359558,30419.533434285062
0.08,8,450.0,350.0,0.002,1500.0,1150.0,25,60,0.16,8,38,0.05,0.3,16695.612053493565,123.41615037229909,122.95973700721962,119.59341456609866,4.601863326630906,1453.37322274135,30419.877618424132
0.08,8,450.0,400.0,0.003,1500.0,1200.0,20,60,0.15,10,35,0.04,0.25,16490.595358557966,122.8479318574388,122.474314215487,119.82496304211914,4.357598085277048,1491.9281362979393,30422.65940015419
0.08,8,450.0,350.0,0.002,1500.0,1150.0,25,60,0.15,10,38,0.05,0.3,16696.50435603875,123.41671275702282,122.9603210799369,119.59396528961558,4.438746799307247,1453.4314951779995,30422.818909074158
