l_early,l_late,t_late,tau_b,b_slope,b_max,sse,peak,late_mean,loss
1600.0,1350.0,25,12,40.0,350.0,4174.775605437096,99.33582129630257,99.01891655754011,4619.13466772226
1550.0,1350.0,30,12,30.0,350.0,4182.824933890268,99.51566144732465,99.20083997130666,4619.77822706989
1550.0,1450.0,25,12,40.0,400.0,4226.65656335608,100.6242181850642,100.17169868665864,4624.948403383778
1550.0,1350.0,30,15,25.0,400.0,4139.162478455186,98.44197620828464,98.26247666230229,4629.043487145121
1550.0,1300.0,30,10,25.0,300.0,4194.565101916796,99.54004787794962,99.22550925399645,4630.554714295199
1600.0,1350.0,25,15,30.0,400.0,4131.646260947697,98.24659992245259,98.06456719482836,4632.660856536879
1550.0,1300.0,30,15,25.0,350.0,4145.43010203565,98.4279286704952,98.24824680205076,4636.090836705347
1600.0,1300.0,25,10,30.0,300.0,4192.960930054293,99.3352058933965,99.01829403386787,4637.346238544542
1550.0,1400.0,20,12,30.0,350.0,4238.712708158424,100.57620341112415,100.12319333826589,4638.1534111876645
1550.0,1400.0,25,15,35.0,400.0,4200.920018508646,99.39990816140687,99.08374526581994,4642.579608568487
1600.0,1350.0,20,10,40.0,300.0,4240.8950026428465,100.48183715728642,100.02786388854165,4642.702804044049
1600.0,1350.0,30,12,30.0,400.0,4146.268679737893,98.2921457665323,98.11070306962009,4644.632164798744
1550.0,1300.0,30,12,40.0,300.0,4207.322793329037,99.49982206695151,99.18481692003316,4644.907199990011
1550.0,1400.0,25,10,30.0,350.0,4251.289842829178,100.61252405480192,100.15988504534025,4649.858040451153
1600.0,1400.0,30,10,40.0,400.0,4208.80977070297,99.37895690855086,99.0625514244209,4651.344513855953
1600.0,1350.0,20,15,40.0,350.0,4205.118611068588,99.21580770594821,98.89751534056573,4654.712762421238
1550.0,1300.0,25,15,35.0,300.0,4215.028250239054,99.37197524816415,99.05548893951688,4657.856211396538
1600.0,1300.0,20,15,35.0,300.0,4209.8853614333075,99.204441759467,98.88601808651548,4659.987460459059
1550.0,1450.0,20,10,25.0,400.0,4261.218522068068,100.57047646438663,100.11740790037653,4660.798756140709
1550.0,1450.0,30,10,35.0,400.0,4263.384737023607,100.63181612075759,100.17937428178915,4661.498212415912
1550.0,1350.0,25,15,35.0,350.0,4219.319804796948,99.36366154862901,99.04707900407111,4662.497962571671
1600.0,1400.0,20,10,40.0,350.0,4261.893677325407,100.44338547739599,99.98902009724503,4664.7075022966765
1600.0,1300.0,30,12,35.0,350.0,4166.015043601611,98.27192722016677,98.09022256133659,4665.55122310321
1600.0,1450.0,20,10,40.0,400.0,4264.876832627568,100.43788614760481,99.98346470524923,4667.836502132775
1550.0,1350.0,25,10,35.0,300.0,4269.14491420113,100.59882543034423,100.14604644921405,4668.039666328712
1600.0,1400.0,25,12,40.0,400.0,4221.168623841173,99.2475618402486,98.92963642074301,4669.354819418377
1600.0,1300.0,30,10,25.0,350.0,4177.196246429589,98.27518870045019,98.09352629497884,4676.542805934214
1550.0,1450.0,25,10,30.0,400.0,4279.1702145316585,100.55651445838862,100.10330331553087,4679.092851831051
1600.0,1300.0,25,15,30.0,350.0,4174.424534798556,98.16368812710691,97.98058208846135,4680.352094670543
1550.0,1450.0,20,12,35.0,400.0,4280.335264562732,100.50534065980158,100.05160717227947,4681.539967698034
1550.0,1350.0,20,12,30.0,300.0,4286.653508904079,100.48174148077118,100.02776723610198,4688.4637837035825
1550.0,1400.0,30,12,30.0,400.0,4250.3403570034725,99.37545625925681,99.05901024831286,4693.022022340784
1600.0,1350.0,25,10,30.0,350.0,4245.185473273177,99.23603097754061,98.91797229224925,4693.881040809109
1550.0,1300.0,25,15,40.0,300.0,4262.058082088033,99.284578153332,98.9670806732541,4708.623723538806
1600.0,1350.0,20,12,25.0,350.0,4258.883782361938,99.14658912787395,98.82749739042258,4711.603931609792
1600.0,1300.0,25,10,35.0,300.0,4262.7859421394705,99.22252450673751,98.90430974746928,4712.08090631229
1600.0,1300.0,20,15,40.0,300.0,4258.447293716961,99.1170980745977,98.79766597047798,4712.522992950731
1550.0,1350.0,30,12,35.0,350.0,4271.509758695211,99.35500873332447,99.03832603802843,4715.0535927547335
1550.0,1350.0,25,10,40.0,300.0,4322.870531794316,100.51211335389392,100.05844897560482,4723.903114123128
1600.0,1400.0,25,10,30.0,400.0,4274.711527726711,99.1808114262937,98.86211481878571,4725.876405619292
1550.0,1350.0,30,10,25.0,350.0,4283.273740585073,99.35830850884535,99.04166400503614,4726.677979162918
1550.0,1350.0,25,15,40.0,350.0,4282.49977929277,99.24585798147797,98.92791286872935,4730.761105950292
1550.0,1400.0,20,12,35.0,350.0,4327.564091564574,100.41374305658776,99.95907554176253,4731.169860646189
1550.0,1300.0,30,10,30.0,300.0,4289.020522038202,99.3779376019922,99.0615203172261,4731.598024877642
1550.0,1400.0,25,15,40.0,400.0,4285.435941057924,99.24032074131524,98.9223116319121,4733.941756863211
1600.0,1300.0,30,15,30.0,400.0,4224.183269583024,98.06343862851449,97.0289179399098,4738.506668100257
1600.0,1300.0,30,12,40.0,350.0,4233.311474863552,98.15680189337732,97.97360675642034,4739.65212446502
1550.0,1400.0,20,10,25.0,350.0,4339.291147186566,100.41716277258362,99.96253010730109,4742.804824558538
1550.0,1400.0,25,10,35.0,350.0,4344.136582018893,100.45139122132953,99.99710746242249,4746.738969755191
1600.0,1350.0,30,10,25.0,400.0,4240.353112332273,98.15050430938305,97.96722769653206,4747.072217089722
1550.0,1400.0,25,12,25.0,400.0,4300.944251779137,99.2461740752036,98.92823261584249,4749.191636818995
1550.0,1350.0,20,15,25.0,350.0,4305.60169887193,99.20023807885137,98.88176584671405,4755.892194480338
1600.0,1350.0,25,15,35.0,400.0,4243.081927663217,98.03915379266262,97.85443753048847,4756.599524773788
1550.0,1450.0,30,10,40.0,400.0,4355.062264775114,100.47338481748325,100.0193253378017,4757.08914722719
1550.0,1350.0,20,12,35.0,300.0,4352.201713538006,100.36671749968093,99.91157092774978,4757.093137638562
1550.0,1400.0,20,15,30.0,400.0,4307.797550055631,99.1975166617711,98.87901299431293,4758.210164977082
1550.0,1300.0,30,15,30.0,350.0,4260.721694497063,98.20635818609144,98.02380439430814,4764.106820793757
1600.0,1400.0,20,12,30.0,400.0,4310.096198103704,99.06291473100224,98.74285760705926,4766.699328992187
1600.0,1300.0,25,10,40.0,300.0,4318.421351171491,99.13703454629469,98.8178325222089,4771.579124128033
1600.0,1350.0,30,12,35.0,400.0,4261.990555233732,98.08706375223836,97.90296669358504,4772.558224862537
1550.0,1450.0,20,12,40.0,400.0,4369.022535423244,100.34577762315341,99.89041783500664,4774.498008258337
1600.0,1300.0,25,15,35.0,350.0,4262.647506944245,98.00339380002063,97.8182155846763,4778.391333553761
1550.0,1350.0,30,12,40.0,350.0,4339.324285762594,99.23857044074899,98.92054110317177,4787.907487494225
1550.0,1350.0,25,12,25.0,350.0,4337.027857581814,99.17645511829961,98.85770820350648,4788.389653748632
1550.0,1400.0,30,10,25.0,400.0,4345.642343337097,99.23220041434722,98.91409746230741,4794.507603720508
1550.0,1350.0,30,15,30.0,400.0,4288.617115221351,98.15071399219539,97.96744009205192,4795.323608616719
1550.0,1300.0,25,12,25.0,300.0,4344.4384274445965,99.16255497831679,98.8436475610827,4796.430617671226
1550.0,1350.0,20,10,25.0,300.0,4390.361358782966,100.32005873074434,99.86443715081401,4796.563924943294
1600.0,1350.0,25,10,35.0,350.0,4341.880125573096,99.07716955677236,98.75727682482912,4797.813693897997
1600.0,1300.0,20,12,25.0,300.0,4342.114128778497,98.99540610527777,98.6745708477032,4801.933134230908
1550.0,1400.0,20,12,40.0,350.0,4395.49237919603,100.29601672141337,99.8401505042284,4802.384351787964
1550.0,1450.0,25,10,35.0,400.0,4397.8165452556095,100.34825845128582,99.89292392041338,4803.222451518306
1550.0,1300.0,30,10,35.0,300.0,4359.747933144083,99.26516929122185,98.94744740374219,4807.160502074409
1550.0,1350.0,20,12,40.0,300.0,4404.362955857918,100.27946021379903,99.823425575493,4811.7351486421185
1600.0,1300.0,30,10,30.0,350.0,4305.291951551115,98.05820160517582,97.87373148250045,4817.632246612181
1550.0,1400.0,30,12,35.0,400.0,4366.619432986196,99.16803475573134,98.84919060916191,4818.362730742522
1550.0,1400.0,25,10,40.0,350.0,4416.25847944763,100.33462881833174,99.87915553523743,4822.047818005762
1550.0,1450.0,20,10,30.0,400.0,4423.565568718625,100.27830322044511,99.82225681408767,4830.971486510843
1600.0,1350.0,20,12,30.0,350.0,4386.913123891887,98.92570632678725,98.60406837483302,4850.1302280341815
1600.0,1300.0,25,15,40.0,350.0,4328.901139669962,97.88725254456676,97.70057529834223,4852.019200241817
1600.0,1350.0,25,15,40.0,400.0,4331.999919693088,97.88179346157165,97.6950458041079,4855.4700115505075
1600.0,1400.0,25,10,35.0,400.0,4398.472921605265,98.97549133523013,98.65442665797944,4859.254768790985
1550.0,1300.0,30,15,35.0,350.0,4349.2542834203205,98.0460191042228,97.86139155076735,4862.346869049094
1550.0,1350.0,30,10,30.0,350.0,4412.300281335092,99.13884668253034,98.8196655745539,4865.374939712904
1550.0,1300.0,30,10,40.0,300.0,4416.130758151916,99.17961350322891,98.86090306165467,4867.3497549846425
1600.0,1350.0,25,12,25.0,400.0,4345.80498814129,97.88762002245443,97.70094751611674,4868.899369208113
1600.0,1300.0,30,15,35.0,400.0,4338.645673978825,97.80889364832592,96.82116465803684,4871.268178153297
1600.0,1400.0,20,10,25.0,400.0,4408.6950220776,98.9201763237125,98.5984747159923,4872.185118799253
1600.0,1350.0,20,15,25.0,400.0,4347.457017332961,97.85896274286804,97.67192066249305,4872.404625401085
1600.0,1350.0,30,12,40.0,400.0,4354.555755124334,97.93146799312208,97.74536119962167,4874.8404770366
1600.0,1350.0,25,10,40.0,350.0,4416.655344006099,98.9620528592008,98.64083340227609,4878.090564700409
1550.0,1400.0,20,10,30.0,350.0,4468.531674819437,100.19525038492174,99.73835972935893,4878.415307249743
1550.0,1400.0,20,15,35.0,400.0,4422.355989242984,98.9879463137436,98.66702511204238,4882.534905316587
1550.0,1350.0,20,15,30.0,350.0,4427.368053906294,98.97665615449752,98.65560489446564,4888.093406490241
1550.0,1300.0,20,15,25.0,300.0,4432.402131289796,98.96535912097248,98.64417774197955,4893.676330132186
1600.0,1400.0,20,12,35.0,400.0,4432.296254921175,98.85604276974998,98.53360324704553,4898.98871685992
1550.0,1300.0,25,12,30.0,300.0,4439.931925512965,98.99977083165939,98.67898586377349,4899.540767254955
1550.0,1350.0,20,10,30.0,300.0,4489.727015445501,100.15662234147123,99.69933936052853,4900.801224794734
1550.0,1450.0,25,10,40.0,400.0,4493.913226844191,100.19028046137898,99.73333931684728,4903.948681104867
1600.0,1300.0,20,12,30.0,300.0,4440.277238471248,98.8327733985494,98.5100662886092,4908.14815867601
1600.0,1300.0,25,12,25.0,350.0,4384.190564731586,97.81883705167579,97.63127770035587,4911.75555573452
1550.0,1400.0,30,12,40.0,400.0,4459.778371351476,99.01066437529474,98.69000493318569,4918.864036631879
1550.0,1350.0,30,15,35.0,400.0,4403.0885269438795,97.94355183944703,97.75760099779423,4922.604461056614
1550.0,1350.0,25,12,30.0,350.0,4464.661832143004,98.95566352011839,98.63437048223258,4926.40873124211
1550.0,1400.0,25,12,30.0,400.0,4464.680065132679,98.9556907434073,98.63439801901796,4926.425634842496
1600.0,1300.0,30,10,35.0,350.0,4404.481608122708,97.90123464506217,97.71473775998452,4926.700243986399
1600.0,1350.0,30,10,30.0,400.0,4410.079992344944,97.86560792575007,97.6786515331261,4934.596672564179
1550.0,1300.0,30,15,40.0,350.0,4415.937519653218,97.92978686121587,97.74365837304921,4936.329385789182
1550.0,1350.0,25,15,25.0,400.0,4423.6918688585965,97.88823537140833,97.70157080214898,4946.746603060767
1600.0,1350.0,20,12,35.0,350.0,4484.772834395791,98.76592776841225,98.44245240282157,4956.078127245248
1550.0,1450.0,20,10,35.0,400.0,4548.518856022625,100.07057289673841,99.61241672432452,4962.33240375626
1600.0,1350.0,20,10,25.0,350.0,4495.690352948297,98.76934424498423,98.44590812910681,4966.818351358483
1600.0,1400.0,25,10,40.0,400.0,4498.309457218498,98.81974010936155,98.49688315695767,4966.844288839631
1550.0,1350.0,30,10,35.0,350.0,4512.310715493858,98.98008991597496,98.65907820960436,4972.869656621551
1550.0,1300.0,25,12,35.0,300.0,4510.010443663851,98.88650757433984,98.5644185023051,4975.173364970301
1600.0,1300.0,30,15,40.0,400.0,4429.845815439419,97.61582182673916,96.66352401132183,4976.867147640672
1550.0,1350.0,20,10,35.0,300.0,4563.8343229351,100.04297193020815,99.58453590041731,4978.552016729635
1550.0,1400.0,30,10,30.0,400.0,4516.239177770653,98.94405445354936,98.62262773843271,4978.5540796167525
1550.0,1400.0,20,15,40.0,400.0,4514.042207562792,98.82893026721408,98.50617897059229,4982.108608121461
1550.0,1400.0,20,10,35.0,350.0,4568.681807825022,100.03475635853438,99.57623704884543,4983.67101590245
1600.0,1300.0,20,12,35.0,300.0,4512.095439297182,98.71966333625183,98.39565663576275,4985.820283733322
1550.0,1350.0,20,15,35.0,350.0,4520.810093446569,98.81487250993297,98.49195960155737,4989.593588190732
1600.0,1300.0,30,12,25.0,400.0,4443.62082894837,97.62279479838699,96.66921825852609,4990.11433700162
1550.0,1300.0,20,15,30.0,300.0,4527.607124156225,98.80080871000968,98.47773414922564,4997.111240442303
1550.0,1300.0,30,12,25.0,350.0,4472.536487040605,97.86129049622166,97.67427843082538,4997.333062634325
1550.0,1400.0,20,12,25.0,400.0,4529.606818076766,98.8348459834673,98.51216270411572,4997.3724163277775
1600.0,1400.0,20,12,40.0,400.0,4529.808733124217,98.69911454721947,98.37487194937752,5004.619419067297
1600.0,1300.0,30,10,40.0,350.0,4481.0607020623465,97.78749073322746,97.5995274535457,5010.68867272114
1550.0,1300.0,25,10,25.0,300.0,4550.041208200846,98.84049937709393,98.51788110366351,5017.5198750853815
1550.0,1350.0,30,15,40.0,400.0,4494.556806475633,97.78635592799303,97.59837802794301,5024.259762118303
1600.0,1300.0,20,10,25.0,300.0,4552.319093193054,98.67381190941968,98.3492789253008,5028.476266789596
1550.0,1350.0,25,12,35.0,350.0,4562.349118054773,98.79592877209996,98.47279812697232,5032.104032176369
1550.0,1400.0,25,10,25.0,400.0,4565.993864310433,98.8130580915775,98.49012432625914,5034.870147972035
1550.0,1300.0,25,12,40.0,300.0,4565.615007759982,98.80056062254039,98.47748321044315,5035.131864814345
1600.0,1350.0,20,12,40.0,350.0,4559.11538566308,98.65015902707444,98.32535467461622,5036.540679221084
1550.0,1350.0,30,12,25.0,400.0,4509.843264936142,97.79203622883703,97.60413151337498,5039.171091619461
1550.0,1300.0,25,15,25.0,350.0,4506.95646522891,97.73622668415409,97.54760312912653,5039.992789351658
1550.0,1350.0,20,10,40.0,300.0,4622.773600747339,99.95674690343805,99.4974373074851,5040.395566758539
1550.0,1350.0,25,10,25.0,350.0,4573.928556840657,98.79920969299486,98.47611675458252,5043.514809750983
1600.0,1300.0,20,12,40.0,300.0,4568.929187565276,98.63387047925293,98.30887929657545,5047.2330665649715
1550.0,1350.0,30,10,40.0,350.0,4589.608098397013,98.86504927763329,98.54271334686257,5055.846799220448
1600.0,1300.0,20,15,25.0,350.0,4511.847578100073,97.5717709311149,97.38103182577719,5056.107265571318
1600.0,1350.0,20,15,30.0,400.0,4514.188519008089,97.56911213424426,97.37833885914287,5058.633280873368
1600.0,1300.0,25,12,30.0,350.0,4517.447021645562,97.60115098131153,97.41078952594445,5059.669289361574
1600.0,1350.0,25,12,30.0,400.0,4517.451688425091,97.60118165071498,97.41082058963794,5059.671836664391
1550.0,1400.0,25,12,35.0,400.0,4589.667275585496,98.74915308612692,98.42548503163387,5061.845829619951
1550.0,1400.0,20,10,40.0,350.0,4646.061470927616,99.9184862597087,99.45878937808,5065.010842570732
1600.0,1400.0,20,10,30.0,400.0,4587.354427041508,98.63281557073576,98.30781228955563,5065.715355496077
1550.0,1350.0,20,15,40.0,350.0,4591.149714963778,98.69760372324086,98.37334378377228,5066.040507307119
1550.0,1450.0,20,10,40.0,400.0,4649.369850553386,99.91301424952339,99.45326199576068,5068.511010835417
1550.0,1300.0,20,15,35.0,300.0,4596.492495033262,98.68630741703298,98.36191782620651,5071.983413834601
1600.0,1350.0,30,10,35.0,400.0,4539.91874172415,97.66302646403493,97.47346077127725,5077.896174720437
1600.0,1300.0,25,15,25.0,400.0,4516.839614235764,97.38498516783157,96.48895638916319,5081.463362839329
1550.0,1350.0,25,12,40.0,350.0,4636.66575134726,98.68015579181207,98.35569560462429,5112.484354384175
1550.0,1400.0,30,10,35.0,400.0,4646.989479484378,98.73916294689128,98.415380156277,5119.690279345671
1600.0,1350.0,20,10,30.0,350.0,4637.053148753398,98.5511069489779,98.22516706418936,5119.8879188567425
1550.0,1350.0,20,12,25.0,350.0,4649.95304744223,98.62869839103422,98.30364789242341,5128.536806298315
1550.0,1300.0,20,15,40.0,300.0,4650.191116243422,98.59941826569211,98.27403204251232,5130.36753577504
1550.0,1300.0,25,10,30.0,300.0,4655.8281956305145,98.67954593014927,98.35507874445912,5131.679318287413
1550.0,1350.0,25,15,30.0,400.0,4589.600237777667,97.59842022841941,97.40802366668149,5132.0112816852015
1600.0,1300.0,20,10,30.0,300.0,4660.443682324276,98.51310407355655,98.18672890448659,5145.396273315457
1550.0,1300.0,30,12,30.0,350.0,4606.693177284276,97.6434631174023,97.45364576491188,5146.005961158111
1550.0,1300.0,30,15,25.0,400.0,4599.545328197498,97.43691393921132,96.5313836779433,5160.115225298042
1550.0,1400.0,25,12,40.0,400.0,4689.400238767039,98.59245768797078,98.26699167354481,5169.957324464734
1600.0,1300.0,25,12,35.0,350.0,4618.958134385679,97.44366951365157,97.25128529129158,5172.265789857561
1600.0,1350.0,25,10,25.0,400.0,4621.4949991301055,97.46056559919225,97.2683982222962,5173.593940123998
1600.0,1300.0,25,10,25.0,350.0,4629.864281796614,97.44690308185042,97.25456035604215,5182.940253564182
1550.0,1300.0,25,15,30.0,350.0,4637.9157933964325,97.51606398917231,97.32460917986164,5186.077246667386
1550.0,1400.0,20,12,30.0,400.0,4706.251554018969,98.54544256833547,98.21943779044472,5189.400497398362
1600.0,1350.0,30,10,40.0,400.0,4644.348204492409,97.5093526799699,97.31781167703815,5192.983140204188
1600.0,1300.0,30,12,30.0,400.0,4619.414482200709,97.27154814225743,96.38229965410598,5193.2228708865905
1550.0,1350.0,25,10,30.0,350.0,4715.195311359034,98.58100183232128,98.25540451129989,5196.380622018783
1600.0,1350.0,20,15,35.0,400.0,4640.9161039925875,97.3629540824125,97.16953453689841,5200.0622386747555
1600.0,1350.0,25,12,35.0,400.0,4647.599930458073,97.39755393837642,97.20457808106183,5204.230303977145
1600.0,1300.0,20,15,30.0,350.0,4646.645122054667,97.35182828781896,97.15826610938649,5206.604363497809
1600.0,1400.0,20,10,35.0,400.0,4723.577673055046,98.42853058085763,98.10118746620232,5213.327738748329
1550.0,1300.0,25,10,35.0,300.0,4734.410914550074,98.56758232489088,98.24183121434857,5216.33485127064
1550.0,1300.0,20,12,25.0,300.0,4741.763151584383,98.47831808986766,98.15154466778344,5228.674900123764
1600.0,1300.0,20,10,35.0,300.0,4740.472170989443,98.40137065136005,98.07371691261372,5231.787595189288
1550.0,1400.0,25,10,30.0,400.0,4748.635736273242,98.52613346024752,98.19990750577264,5232.859578510278
1550.0,1400.0,30,10,40.0,400.0,4752.230256635504,98.58373715277747,98.25817118215642,5233.2653715634015
1550.0,1350.0,30,12,30.0,400.0,4686.177139885388,97.50591845850994,97.31433335231029,5235.054643833389
1600.0,1350.0,20,10,35.0,350.0,4745.770516441087,98.39329368646492,98.06554759348994,5237.553771551283
1600.0,1300.0,25,12,40.0,350.0,4695.948927611991,97.32952943266523,97.13568143773077,5257.543914604286
1550.0,1300.0,30,12,35.0,350.0,4709.08872543759,97.48585894160097,97.29401626016892,5259.386929769492
1550.0,1300.0,30,10,25.0,350.0,4720.571614609478,97.48909610114708,97.29729498259128,5270.640105441616
1550.0,1350.0,25,15,35.0,400.0,4715.747591363385,97.3923225932644,97.19927964086564,5272.757084015512
1600.0,1300.0,25,15,30.0,400.0,4691.377756214753,97.09985489435749,96.1990526450782,5279.8300306319525
1550.0,1350.0,20,12,30.0,350.0,4790.877019854892,98.40896275166342,98.08139583177531,5281.75366543513
1550.0,1300.0,25,10,40.0,300.0,4796.738550705035,98.48263704719521,98.15591306178042,5283.405983286104
1550.0,1300.0,25,15,35.0,350.0,4737.740693729593,97.35680226553137,97.16330385132727,5297.336172303429
1600.0,1300.0,20,10,40.0,300.0,4803.82917968152,98.31659988853404,97.98797733351284,5300.107574048679
1550.0,1400.0,20,10,25.0,400.0,4814.038694990993,98.40341118831596,98.07578078313863,5305.236095997104
1550.0,1350.0,20,15,25.0,400.0,4748.57399578152,97.34791428444522,97.1543019327741,5308.819764456931
1600.0,1350.0,20,15,40.0,400.0,4741.640550962845,97.20653152563999,97.0111083262622,5312.403846622514
1600.0,1300.0,30,10,25.0,400.0,4725.51966413552,97.09910086953688,96.24137141186108,5313.281776050672
1550.0,1350.0,25,10,35.0,350.0,4824.017951963298,98.42315214839049,98.09574751282955,5314.077049398613
1600.0,1350.0,25,12,40.0,400.0,4751.0556393230845,97.24306880656657,97.04811329676532,5319.069673686782
1600.0,1300.0,20,15,35.0,350.0,4749.290546323428,97.1926829847052,96.9970825711417,5321.101570200166
1600.0,1350.0,20,12,25.0,400.0,4755.545001117365,97.21245990943868,97.01711258190427,5325.860733697925
1600.0,1350.0,20,10,40.0,350.0,4829.19773329479,98.27898471750278,97.94993260853327,5327.715801666509
1600.0,1400.0,20,10,40.0,400.0,4832.805539168464,98.27360502433007,97.94449149782463,5331.645806338707
1550.0,1400.0,20,12,35.0,400.0,4840.5655499849,98.33964346659782,98.0112841646813,5335.483264246073
1600.0,1300.0,25,10,30.0,350.0,4776.209551029572,97.23177295517704,97.0366728334742,5345.071221032935
1550.0,1300.0,30,12,40.0,350.0,4786.808058262399,97.37163015116872,97.17832184577847,5345.3215205076995
1550.0,1300.0,20,12,30.0,300.0,4849.587607756587,98.31652338687108,97.98789995801357,5345.87053379773
1600.0,1300.0,30,12,35.0,400.0,4752.527859616841,97.02188025200822,96.17825123125039,5346.654404897303
1550.0,1350.0,30,10,25.0,400.0,4793.667193588969,97.36538100008329,97.17199257014371,5352.636229986464
1550.0,1300.0,30,15,30.0,400.0,4773.765902063357,97.09935611619319,96.24158003672493,5361.507095914474
1550.0,1300.0,25,15,40.0,350.0,4812.554832632071,97.2413996742754,97.04642279469289,5380.693986915508
1550.0,1350.0,30,12,35.0,400.0,4820.0900359192065,97.30243292223312,97.10823771595194,5383.683617307678
1550.0,1400.0,25,10,35.0,400.0,4887.891569966071,98.3221207282171,97.99356123696782,5383.843181808472
1600.0,1350.0,25,10,30.0,400.0,4811.176472817007,97.17767883418813,96.98188645073394,5384.126183874259
1550.0,1350.0,25,15,40.0,400.0,4816.0370404280075,97.23597528900413,97.04092896426259,5384.583126112718
1550.0,1350.0,20,12,35.0,350.0,4898.221236345197,98.25000708722582,97.92062420379487,5398.480388193848
1550.0,1350.0,25,12,25.0,400.0,4830.955352034134,97.24173809944934,97.04676555266668,5399.0691339369
1550.0,1350.0,25,10,40.0,350.0,4907.678808491321,98.30876880023989,97.98005679946047,5404.421581605328
1600.0,1300.0,20,15,40.0,350.0,4826.1600777973745,97.07733157103678,96.88025615969553,5406.819672994212
1550.0,1350.0,20,10,25.0,350.0,4909.54541290612,98.25338005784863,97.92403566994513,5409.601201346588
1600.0,1300.0,25,15,35.0,400.0,4823.25759874568,96.88101596871837,95.99292340635125,5430.569948036764
1550.0,1300.0,20,12,35.0,300.0,4928.204388122754,98.20398841774778,97.87408049237554,5431.256598140911
1550.0,1300.0,30,10,30.0,350.0,4868.24533932893,97.2737987075888,97.0792367044362,5433.963946211405
1550.0,1300.0,25,12,25.0,350.0,4873.918651316845,97.17341609293666,96.97756917614491,5447.192537791237
1550.0,1400.0,20,12,40.0,400.0,4947.386467641531,98.1835230472807,97.85338172560164,5451.691875838622
1600.0,1300.0,30,12,40.0,400.0,4858.230696024046,96.83253367456116,96.0234436763944,5468.266961131971
1600.0,1300.0,25,10,35.0,350.0,4888.537628958755,97.07614927607688,96.8790587569825,5469.289041032362
1600.0,1300.0,20,12,25.0,350.0,4887.778737054179,97.0096505225906,96.81171059547326,5473.73113059785
1550.0,1300.0,20,10,25.0,300.0,4971.644701133749,98.1583551227135,97.82792685890671,5477.500614873929
1550.0,1350.0,20,12,40.0,350.0,4979.503589986099,98.13482759330945,97.80413117373004,5486.818273641485
1550.0,1300.0,20,12,40.0,300.0,4990.251697023955,98.11862558370166,97.78774454842478,5498.576186911469
1550.0,1350.0,30,12,40.0,400.0,4926.569941376591,97.14804870905455,96.95187732265299,5501.779110110815
1550.0,1400.0,25,10,40.0,400.0,4999.554863229494,98.16736153380563,97.83703594235335,5504.8547397869615
1550.0,1300.0,20,15,25.0,350.0,4928.559007401431,97.06224614258312,96.86497798028742,5510.391845151789
1550.0,1350.0,20,15,30.0,400.0,4931.029659377545,97.05959222864468,96.86229016001282,5513.069284456734
1550.0,1300.0,30,15,35.0,400.0,4905.744945582606,96.84723630401491,96.03546618503944,5514.530362501543
1550.0,1400.0,20,10,30.0,400.0,5009.558756774177,98.11753553609134,97.78664208152233,5517.951338341466
1600.0,1300.0,30,10,30.0,400.0,4919.300901991901,96.75240757460635,95.95791828342726,5536.199805750312
1600.0,1350.0,20,12,30.0,400.0,4948.440350075192,96.92779394196202,96.72880934085768,5540.893900925576
1600.0,1350.0,25,10,35.0,400.0,4955.105232508673,96.97654332652554,96.77818075696604,5543.673884020269
1600.0,1300.0,25,15,40.0,400.0,4927.615352803382,96.70511192840245,95.83657634759834,5550.388897332144
1550.0,1300.0,30,10,35.0,350.0,4981.684546187038,97.11805440806705,96.92149949343118,5559.195525177862
1600.0,1300.0,25,10,40.0,350.0,4974.604166981768,96.96337873449107,96.76484815270778,5564.2181017958865
1600.0,1300.0,25,12,25.0,400.0,4940.836511061618,96.67184451393823,95.84239366470553,5565.793195737624
1550.0,1350.0,30,10,30.0,400.0,4988.654079901884,97.08270272603944,96.88569595169848,5568.89683888563
1550.0,1350.0,20,10,30.0,350.0,5063.930407675227,98.03626094039309,97.70444198743047,5577.454419040469
1550.0,1300.0,20,10,30.0,300.0,5089.494726634684,97.99845996642844,97.66621089289396,5605.442003971577
1550.0,1300.0,25,12,30.0,350.0,5023.236442842095,96.95711961376004,96.75850915942223,5613.348350069771
1550.0,1350.0,25,12,30.0,400.0,5023.250734751679,96.9571481904884,96.75853810080459,5613.360366977921
1550.0,1300.0,30,15,40.0,400.0,5010.4396610271115,96.65600440925117,95.87906983802296,5635.6978827626335
1600.0,1300.0,20,12,30.0,350.0,5040.7350094963995,96.79352403813603,96.59282801371529,5644.0890513462255
1550.0,1300.0,25,15,25.0,400.0,5018.653497123727,96.59503540581916,95.84307736834033,5648.949182203929
1550.0,1300.0,30,12,25.0,400.0,5025.249058270558,96.66291343036711,95.88472118467705,5649.904456641645
1550.0,1300.0,30,10,40.0,350.0,5068.681188156726,97.00519668261228,96.80719988881368,5654.984500750807
1600.0,1350.0,20,10,25.0,400.0,5063.14038298247,96.78816435948532,96.58740007564896,5666.935643336528
1550.0,1350.0,20,15,35.0,400.0,5069.1691403422665,96.85451906373535,96.65460015735749,5667.534957862346
1600.0,1350.0,25,10,40.0,400.0,5070.173923372903,96.82396638191315,96.62365814424943,5671.030781837806
1550.0,1300.0,20,15,30.0,350.0,5075.463739182707,96.84346145363462,96.64340162461214,5674.729355370819
