beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.085,10,550.0,450.0,0.002,55,0.09,0.08,3983.042150091244,106.18880504871485,104.25078217829056,87.7211602538527,4.718770370425185,149.4767264798736,6731.142718200045
0.08,10,600.0,425.0,0.003,50,0.05,0.16,4180.191329179257,103.70973344862361,100.81642944605657,88.74850185307875,4.479916494178848,80.71910083022465,6731.54600402347
0.085,11,650.0,425.0,0.003,55,0.07,0.08,3948.284926824184,104.46203106110183,102.59186045932213,87.99310638899722,4.762486803580357,125.8241279599439,6732.581477642786
0.08,11,600.0,450.0,0.002,50,0.05,0.08,4084.20944900649,102.8380267465549,100.54429644586507,88.8099303729789,4.438821243298374,80.50128100598542,6733.417198427608
0.082,11,650.0,450.0,0.0025,55,0.05,0.08,3982.163080133602,102.43080232206121,100.60133150560817,88.6833265049525,4.550953614750353,87.1393328332634,6735.95590585407
0.082,10,650.0,450.0,0.0025,50,0.03,0.12,4136.875972867905,101.9415444130397,99.5165919319648,89.32514230935736,4.550953614750353,57.82194695890939,6738.6563572196565
0.082,10,650.0,450.0,0.003,55,0.05,0.08,3989.876551499436,102.03320859468981,100.4715568811196,88.79648885236666,4.5511417571237445,82.4912454260022,6740.764210490551
0.085,10,650.0,425.0,0.002,55,0.05,0.12,4005.231668161018,103.60880558081274,101.58707088756675,88.28766527260193,4.7621179558535065,104.30801946044899,6741.697001457802
0.08,11,650.0,400.0,0.0025,55,0.07,0.08,3938.486548103679,103.41661948434621,101.7577032142631,88.22416902213398,4.52048956773734,112.24003843950665,6748.638633430905
0.085,10,650.0,425.0,0.002,45,0.03,0.16,4234.988342849222,103.60880558081274,99.83350023213691,89.06532112534065,4.7621179558535065,65.92342488345083,6748.9496734703425
0.08,11,600.0,425.0,0.0025,60,0.09,0.12,3788.3449313357837,104.35112321971043,103.30711200378164,87.70783515711463,4.479743197399055,148.86634230641408,6751.515676790376
0.085,10,550.0,400.0,0.003,55,0.09,0.16,4334.547020689464,108.8063669130042,106.17463268433148,87.8184588004954,4.805821756721196,145.77236336581515,6753.181984995927
0.082,10,600.0,425.0,0.0025,50,0.05,0.16,4192.423746182722,104.27221650828953,101.16918046047877,88.55471115547917,4.592730633826614,89.03285005728607,6755.036187388028
0.082,11,550.0,450.0,0.002,55,0.07,0.16,4076.4329074015864,105.43457375786028,103.19843608369324,87.89065407534518,4.550765378282273,127.38636436647329,6762.1792124701315
0.08,11,650.0,450.0,0.003,55,0.05,0.08,4010.9359527554016,101.76973675340844,100.27620784867278,88.8956526329378,4.439188244662451,78.25287609303649,6762.794254461282
0.08,10,650.0,400.0,0.003,55,0.07,0.08,3951.1600283863127,103.19005969006437,101.59541352783363,88.28323563790462,4.520652702501038,109.02367115962076,6762.845428470295
0.08,11,600.0,425.0,0.0025,50,0.05,0.16,4190.026755856884,103.93450020507083,100.92920103408977,88.6384247461279,4.479743197399055,85.1346909382198,6763.858445877363
0.082,10,550.0,400.0,0.003,50,0.09,0.08,4222.431039867553,107.06989519084726,104.01803131125882,87.94122587141908,4.634683323092759,133.02324426164287,6764.088028498087
0.08,10,650.0,425.0,0.002,50,0.03,0.16,4175.246219286835,101.77288817379772,99.43579591697419,89.41387823065472,4.479569813949191,54.62664612519348,6765.331949498632
0.08,10,600.0,450.0,0.003,55,0.07,0.08,3966.843611387439,103.02896551562013,101.4852482096129,88.35076885581977,4.439188244662451,105.743055559408,6767.467347271455
0.082,10,550.0,400.0,0.0025,50,0.07,0.16,4341.894593253568,106.84310260455247,103.10387397730213,88.18115314057845,4.6345160183722145,112.00769519852759,6767.978357206569
0.085,10,650.0,450.0,0.0025,60,0.07,0.08,3826.5278931114244,103.05358030598975,101.6452182253515,88.12911120837416,4.718965651019991,121.18288092086138,6769.194774166423
0.08,10,650.0,400.0,0.002,60,0.07,0.12,3855.5929362842676,102.84386736748178,101.82397135854332,88.15575485655653,4.520326351385884,118.29251021569065,6769.60291696091
0.08,11,650.0,425.0,0.003,60,0.07,0.12,3852.01286492352,102.76446205397446,101.7471747635932,88.16557526208554,4.479916494178848,117.21842185809112,6771.902056009572
0.08,11,650.0,450.0,0.0025,50,0.03,0.12,4160.833345856021,101.67840094293858,99.34522842239292,89.41027600466825,4.439004789855594,54.8310108472405,6775.861649479858
0.085,11,650.0,425.0,0.002,60,0.07,0.12,3848.435449672144,104.11682271673351,102.80365824708443,87.80553266388115,4.7621179558535065,138.58330379199805,6776.406499199192
0.082,10,650.0,400.0,0.0025,55,0.07,0.08,3944.968266749882,103.69920746115271,101.98756744958537,88.10343078732909,4.6345160183722145,118.39693229966153,6776.436192178155
0.082,11,550.0,450.0,0.002,55,0.09,0.08,3956.250488673143,105.43457375786028,103.59636641799348,87.73006601235934,4.550765378282273,145.54130684972355,6780.7979419441135
0.082,10,600.0,425.0,0.0025,60,0.09,0.12,3797.1978495941034,104.68838627378071,103.6115178061469,87.59799674775103,4.592730633826614,155.91883140193016,6783.1764723649085
0.085,10,600.0,450.0,0.002,55,0.07,0.08,3960.1195789295452,104.31892982109896,102.49057996974621,87.95233845337455,4.718770370425185,127.39391762987249,6787.038470132809
0.08,10,550.0,400.0,0.002,55,0.09,0.12,4050.349478350709,106.28041176143364,104.19964274664979,87.66901927057121,4.520326351385884,146.90082161648797,6788.517343194972
0.08,10,650.0,450.0,0.002,60,0.05,0.08,3996.299994688051,101.11929381907143,99.86833253694465,89.1056384223914,4.438821243298374,72.78439384597357,6788.9733744919795
0.082,10,650.0,425.0,0.003,60,0.07,0.12,3846.1940498724957,103.02698392977888,101.9790915741819,88.04502052497932,4.592908359469039,123.57158509042145,6789.099783217206
0.082,11,650.0,400.0,0.002,55,0.07,0.08,3954.3110766726472,103.92660599570051,102.14700929506888,88.02961875839688,4.634348629978358,122.37075479719519,6795.295650852598
0.085,10,650.0,425.0,0.003,60,0.09,0.08,3767.3910296168247,104.06133920306941,102.98048782005472,87.71719554273936,4.762486803580357,150.74461983479648,6796.579799116022
0.082,11,550.0,450.0,0.002,45,0.05,0.12,4305.806186585572,104.87991678398011,100.9395398987705,88.65094506838719,4.550765378282273,84.7860114876002,6799.678602925609
0.085,10,650.0,400.0,0.0025,50,0.05,0.12,4186.298751983887,104.67699807463437,101.58150340508374,88.31586592704436,4.805648188688405,100.84046833385239,6805.318798638651
0.08,10,650.0,425.0,0.002,55,0.05,0.08,4031.3254474071477,101.79348185300059,100.31952913128676,88.83534567943569,4.479569813949191,80.77423162254006,6805.538281498125
0.08,10,550.0,400.0,0.0025,45,0.07,0.08,4292.742914028267,105.58194185478524,101.89359180660155,88.37249936604205,4.52048956773734,101.63742536771676,6809.039612144735
0.082,10,600.0,450.0,0.0025,55,0.07,0.08,3964.0765328756825,103.5074720085226,101.84253713132911,88.12341748865227,4.550953614750353,116.81742836609394,6812.287352454868
0.082,11,650.0,425.0,0.0025,60,0.07,0.12,3848.04286929479,103.20481804526031,102.12747013458286,87.95787040188293,4.592730633826614,128.15491625307732,6812.302834238775
0.085,11,550.0,425.0,0.0025,55,0.09,0.12,4222.0144791568155,107.91463011745921,105.56909504111968,87.66839432131384,4.762302425822895,153.64804402345814,6814.513812417456
0.08,10,650.0,450.0,0.003,50,0.03,0.12,4189.835847655427,101.30055278561359,99.2184802569817,89.52006502094754,4.439188244662451,51.2462870870992,6814.551874314183
0.08,11,550.0,400.0,0.003,55,0.09,0.16,4159.586913610065,107.10346571250062,104.70363880540883,87.63746670059629,4.520652702501038,147.1141428700063,6815.344904515087
0.085,11,600.0,450.0,0.003,60,0.09,0.12,3837.280386002664,105.42084310707499,104.26535555179335,87.46413851017233,4.719160833998859,166.00934358447594,6818.963360637395
0.082,11,600.0,450.0,0.002,60,0.07,0.16,3880.0020922772974,103.76233825787963,102.63524981733846,87.81638801308445,4.550765378282273,134.25121211391252,6819.061134054248
0.085,11,650.0,450.0,0.002,60,0.07,0.08,3852.2328062021556,103.48509708328004,101.7719201826966,87.99672079821366,4.718770370425185,127.61177825094421,6819.83499706378
0.082,11,600.0,425.0,0.002,50,0.05,0.16,4223.018309320551,104.49890363296694,101.27754943140408,88.42820486746538,4.592552819299112,94.27391154656854,6820.051126884141
0.085,10,600.0,450.0,0.0025,50,0.05,0.12,4183.702219157343,104.44683990868933,101.43426393201734,88.33884574769567,4.718965651019991,99.25308593656997,6821.314154943022
0.08,11,600.0,450.0,0.0025,55,0.07,0.08,3975.816939642258,103.19470458624251,101.58251457817161,88.21647503619062,4.439004789855594,111.6978020784253,6823.304440065018
0.08,10,650.0,400.0,0.0025,60,0.09,0.08,3801.390714899944,103.0906150594089,102.11564205806057,87.96188297231814,4.52048956773734,134.53456587638556,6827.794254032108
0.085,11,550.0,425.0,0.002,50,0.07,0.12,4382.37365036261,107.30126108804888,103.6868221452955,88.0494436586264,4.7621179558535065,121.91179289635937,6830.398518202063
0.08,11,650.0,400.0,0.002,60,0.09,0.08,3792.49780869931,103.27624833075421,102.2731465437939,87.89152156872758,4.520326351385884,138.59222532253392,6831.567848486316
0.08,11,550.0,425.0,0.003,55,0.09,0.12,4055.797123770947,106.13054580909888,104.05457553400802,87.62726541209976,4.479916494178848,147.78982831053446,6831.850151785611
0.08,10,600.0,400.0,0.0025,60,0.09,0.16,3857.8727854376625,104.97760013608726,103.87323411902551,87.49079678668814,4.52048956773734,158.5292454889808,6841.719593380971
0.085,10,600.0,425.0,0.002,60,0.09,0.12,3850.008245384807,105.51056368383526,104.34877116522463,87.42823396967299,4.7621179558535065,168.64498201365737,6846.546164685747
0.085,11,650.0,400.0,0.002,50,0.05,0.12,4223.978605032208,104.95957652690953,101.74331796277538,88.23678588956244,4.805474533849852,104.74047202900371,6849.303606407313
0.085,10,650.0,450.0,0.002,45,0.03,0.08,4209.600207750359,102.97009003704524,99.58339625716788,88.98428367236755,4.718770370425185,68.83902887406921,6851.319413946397
0.08,11,650.0,425.0,0.0025,55,0.05,0.12,4056.4802478129973,102.45754752206788,100.75147405758696,88.52838811348332,4.479743197399055,91.50630264520801,6852.155350602575
0.082,10,650.0,425.0,0.0025,55,0.05,0.12,4048.4773367976104,102.71625628331773,100.95717580073716,88.41845292457847,4.592730633826614,96.47918533337561,6853.490048815524
0.085,11,650.0,425.0,0.0025,60,0.09,0.08,3801.663872931681,104.24467099852018,103.13294065727364,87.62486027627263,4.762302425822895,156.05243639074632,6862.035824346912
0.085,11,650.0,400.0,0.003,60,0.09,0.12,3870.727816808383,105.59640583558748,104.41622927751,87.4163210457956,4.805821756721196,169.3034410441215,6863.143499334019
0.08,10,550.0,450.0,0.0025,60,0.09,0.16,3870.5388710453612,104.81182173511536,103.72739577986881,87.50867491271094,4.439004789855594,156.82026204720736,6863.20500154506
0.08,10,550.0,425.0,0.003,50,0.07,0.12,4235.748034177337,105.31368060838425,102.2272323196132,88.12568228296354,4.479916494178848,112.11163385523137,6863.893674620273
0.08,10,650.0,425.0,0.003,55,0.05,0.12,4076.9729895589544,102.24629151538393,100.60685226342125,88.61242262265124,4.479916494178848,87.74721089592322,6865.6285058268795
0.082,11,650.0,425.0,0.002,55,0.05,0.12,4049.191480411149,102.97408615629772,101.09813834940134,88.31840452613571,4.592552819299112,101.03321251251529,6868.619600961054
0.082,10,650.0,400.0,0.002,60,0.09,0.08,3797.0034430585565,103.55086874393099,102.5173018198273,87.76218095448537,4.634348629978358,146.11932485699518,6871.1120416852
0.08,10,600.0,450.0,0.002,60,0.07,0.12,3909.4616347558954,102.65081304051584,101.64798515609412,88.12311346344703,4.438821243298374,118.79551480187345,6872.275030284655
0.082,11,650.0,425.0,0.003,60,0.09,0.08,3794.2413596245024,103.468692713536,102.43785023700673,87.77211059128193,4.592908359469039,144.90403947499544,6872.422302784457
0.08,11,650.0,400.0,0.003,50,0.05,0.12,4182.111889863611,103.4746474969318,100.7312062174494,88.52294894321982,4.520652702501038,89.56986545874562,6875.260762731343
0.08,10,600.0,450.0,0.0025,60,0.09,0.08,3834.4226981837887,102.92791313035771,101.97239687770939,87.97993235518094,4.439004789855594,132.94862018325213,6875.776614902734
0.082,11,550.0,400.0,0.0025,50,0.09,0.08,4287.134514089059,107.27282834895007,104.11879126271967,87.82692481814638,4.6345160183722145,138.75437103541435,6877.006663826894
0.082,11,600.0,425.0,0.002,60,0.09,0.12,3834.3228536341758,104.82922008503746,103.7224509980856,87.47272690987926,4.592552819299112,162.71959020007063,6879.373084519609
0.082,10,550.0,425.0,0.003,55,0.09,0.12,4094.6670201203765,106.5538638191809,104.40935589644013,87.53814020097549,4.592908359469039,153.8501505836849,6879.664878677957
0.082,11,550.0,400.0,0.002,50,0.07,0.16,4406.1557417814665,107.04215264978674,103.1980120304114,88.05476364729006,4.634348629978358,117.77776982809301,6881.938043650717
0.08,10,600.0,400.0,0.0025,50,0.07,0.08,4142.630197640861,104.43067637242383,101.81412781785123,88.13905854063692,4.52048956773734,112.74247952433421,6884.240537684785
0.08,10,600.0,425.0,0.003,55,0.07,0.12,4046.188025319888,103.97986461688237,102.1363979011203,87.97601884561408,4.479916494178848,121.10758846788772,6885.598541857148
0.082,10,600.0,450.0,0.003,50,0.05,0.12,4193.562986113981,103.56489606820297,100.82289072458765,88.48147439478603,4.5511417571237445,91.33034491012015,6888.872136930469
0.082,11,650.0,400.0,0.0025,50,0.05,0.12,4194.03384891651,104.0402606940022,101.09699236811625,88.34864910193227,4.6345160183722145,97.63951137718226,6890.450826915033
0.08,11,550.0,400.0,0.002,45,0.07,0.08,4335.127619332038,105.80858400554419,101.98580436950871,88.25014965908252,4.520326351385884,106.97634911498157,6891.445169834322
0.085,10,650.0,425.0,0.0025,50,0.05,0.08,4136.532954212094,103.72904553057829,101.06399893621177,88.31564881628415,4.762302425822895,100.67462894267209,6891.821225769815
0.082,11,650.0,450.0,0.003,45,0.03,0.12,4261.310509599513,102.51929626848836,99.27627413529467,89.17631101680713,4.5511417571237445,60.84552056583991,6892.262119035889
0.082,10,550.0,400.0,0.003,55,0.09,0.16,4223.528515277198,107.55412846793483,105.0738790114716,87.54580749566634,4.634683323092759,153.25903065616194,6892.873146530928
0.082,10,650.0,400.0,0.003,50,0.05,0.12,4190.557728878437,103.76429023342112,100.93352158678661,88.4108485276227,4.634683323092759,94.50881753964873,6893.12410210448
0.085,10,600.0,450.0,0.003,45,0.05,0.08,4268.055073188405,104.50595523668753,100.91529555202666,88.44346787445231,4.719160833998859,93.49978655084342,6899.2495911328015
0.082,11,600.0,450.0,0.002,55,0.07,0.08,3993.2629066061277,103.67188422258144,101.93459369021807,87.97159759118713,4.550765378282273,123.80769238398233,6902.384496865881
0.085,10,550.0,400.0,0.002,50,0.07,0.16,4509.577680453941,107.87615570038935,103.82794586867085,88.05334714532955,4.805474533849852,120.51413840379844,6902.66965240035
0.085,10,650.0,425.0,0.0025,55,0.05,0.16,4096.817181156091,103.75412463775379,101.65363058704979,88.08648082201081,4.762302425822895,110.78862537569105,6903.4585841097
0.08,11,600.0,400.0,0.002,60,0.09,0.16,3882.461273491209,105.13275037822989,104.00033075367203,87.39513471663585,4.520326351385884,163.99630035268748,6907.096820508054
0.08,10,600.0,400.0,0.0025,55,0.07,0.16,4103.497427890064,104.7226057629403,102.59867214104142,87.83961113087884,4.52048956773734,126.81831464111849,6907.2007630086555
0.08,11,600.0,450.0,0.003,50,0.05,0.12,4203.905477304358,103.24471002895243,100.58985272059107,88.56473964063487,4.439188244662451,87.39838133479248,6910.623068506494
0.085,10,650.0,450.0,0.002,50,0.03,0.16,4221.475501180456,102.97009003704524,99.81885356855837,88.79945566278732,4.718770370425185,74.88598077143024,6911.046355012909
0.082,11,650.0,425.0,0.002,45,0.03,0.16,4292.403962479145,102.97408615629772,99.41161038559207,89.06481885194769,4.592552819299112,64.59392697965527,6911.371541844524
0.085,10,600.0,400.0,0.0025,45,0.05,0.16,4462.452807871271,106.08120824690879,101.36673103531807,88.46887858980445,4.805648188688405,92.16933858528112,6911.703322443939
0.082,10,650.0,450.0,0.003,60,0.07,0.08,3901.708904271888,102.03320859468981,101.02014259153098,88.27614305729088,4.5511417571237445,111.75511484792604,6911.8338228881885
0.085,11,550.0,400.0,0.0025,55,0.09,0.16,4432.782130448218,108.98033452917575,106.27886672702807,87.6982245194302,4.805648188688405,152.04856064957488,6911.845045815954
0.085,10,550.0,450.0,0.0025,45,0.05,0.16,4445.131949978622,105.81721189762385,101.21958617177776,88.49170719083985,4.718965651019991,90.65556527256985,6913.670539198573
0.082,10,550.0,400.0,0.002,45,0.07,0.08,4372.261324557109,106.23627371227299,102.28252564847068,88.17808303542427,4.634348629978358,111.15948860851219,6914.310552608628
0.08,10,600.0,400.0,0.0025,55,0.09,0.08,3979.6976202767623,104.72870944392896,102.98486833170989,87.68386024785201,4.52048956773734,144.43360407491934,6914.943611720717
0.082,11,650.0,450.0,0.0025,60,0.07,0.08,3896.0941291742124,102.43080232206121,101.15059278948806,88.1636196759082,4.550953614750353,117.11189158632138,6916.621129539106
0.08,11,650.0,450.0,0.003,60,0.07,0.08,3921.674127537009,101.77103337787756,100.81056718439379,88.38822337675496,4.439188244662451,106.07859452399452,6918.220848252047
0.082,10,650.0,425.0,0.0025,45,0.03,0.16,4299.111414424618,102.64092018109571,99.27296655279224,89.16558342688329,4.592730633826614,60.92983105836934,6921.529905010902
0.085,10,600.0,425.0,0.003,50,0.07,0.08,4203.368212490572,105.60925250785334,102.64857358984935,87.90078722620262,4.762486803580357,126.45620348829064,6921.904556861414
0.08,10,550.0,450.0,0.0025,50,0.07,0.08,4161.629408375959,104.2165189779616,101.67108639318181,88.15701388401317,4.439004789855594,111.2927332823286,6922.153299043532
0.08,10,600.0,425.0,0.002,50,0.05,0.12,4211.680486937606,103.32391880893124,100.66548038302543,88.53057319714301,4.479569813949191,89.22799713725794,6922.333223463342
0.085,10,550.0,425.0,0.003,45,0.07,0.08,4440.31978706723,106.9128617043684,102.72602048332158,88.14188913685236,4.762486803580357,114.23407968656912,6925.088123677069
0.085,10,650.0,400.0,0.003,45,0.05,0.08,4287.288669620511,104.74674044700062,101.02765690556109,88.36829196298542,4.805821756721196,96.89699940192105,6926.742417902667
0.082,10,550.0,450.0,0.003,45,0.05,0.16,4397.475522085434,104.82836720494568,100.62078618168741,88.63177667773013,4.5511417571237445,83.27981549604853,6927.116962911353
0.08,11,600.0,400.0,0.002,50,0.07,0.08,4161.497612464986,104.6567061477655,101.93876000534492,88.04279779809369,4.520326351385884,117.40708229942409,6927.460058843593
0.085,10,550.0,400.0,0.0025,50,0.09,0.08,4407.235330186838,108.11320535182287,104.78681201088702,87.81442651773992,4.805648188688405,142.63638130297375,6930.946277617219
0.085,11,650.0,425.0,0.002,50,0.05,0.08,4166.20511546361,104.11682271673351,101.20749713820264,88.20977378643886,4.7621179558535065,105.56827946654252,6931.4904394225
0.085,11,600.0,450.0,0.002,50,0.05,0.12,4238.429720140429,104.66758215472593,101.52684309654862,88.1792310125809,4.718770370425185,106.0357387531181,6932.595295503979
0.082,10,650.0,425.0,0.002,45,0.03,0.12,4277.877548685949,102.49235560278198,99.3205482670511,89.11456531748205,4.592552819299112,63.129270017606665,6933.365295628222
0.08,11,600.0,400.0,0.003,45,0.05,0.16,4389.457253896225,104.69453309552726,100.50486634912434,88.64568889050915,4.520652702501038,82.51458316783825,6935.726132721249
0.085,10,650.0,450.0,0.002,60,0.05,0.16,3986.0513359307824,102.97009003704524,101.2727055988814,88.06942525810932,4.718770370425185,114.1913061083356,6935.96955881358
0.08,11,600.0,425.0,0.0025,55,0.07,0.12,4060.4086265770293,104.16058612746772,102.25063897631864,87.8668087100018,4.479743197399055,126.44521024583497,6936.794242003191
0.08,10,550.0,450.0,0.0025,55,0.07,0.16,4120.030523804881,104.53200391376676,102.45454575601839,87.8575414287553,4.439004789855594,125.28447562357866,6938.343768711126
0.08,11,650.0,425.0,0.0025,45,0.03,0.16,4310.756512393232,102.37389970046745,99.10983378548056,89.25550744140094,4.479743197399055,57.76294549685066,6942.104942386158
0.082,10,600.0,400.0,0.003,45,0.05,0.16,4407.2779046816795,105.05712270006924,100.73136575299209,88.5611753147102,4.634683323092759,86.31838641436761,6942.476119470082
0.08,10,550.0,450.0,0.0025,55,0.09,0.08,3994.780383465442,104.54430207107022,102.84022801302967,87.70174726360328,4.439004789855594,142.79976688972857,6942.692822018103
0.085,11,550.0,425.0,0.003,50,0.07,0.16,4512.570267566654,107.72501217028302,103.67462985621748,88.00957843649418,4.762486803580357,121.35069300331531,6942.731066651542
0.08,10,550.0,425.0,0.002,45,0.05,0.16,4395.253744087434,104.54080451536717,100.47128618542686,88.67921565689893,4.479569813949191,81.39830126392191,6942.900526777811
0.085,11,650.0,425.0,0.002,55,0.05,0.16,4128.680297124634,104.11682271673351,101.79797061147072,87.98082526779478,4.7621179558535065,115.90594052428818,6950.5394626932275
0.08,11,600.0,450.0,0.002,60,0.09,0.08,3847.080152549379,103.04917941050864,102.06385634260035,87.83326161770874,4.438821243298374,140.14157396711633,6953.628834800368
0.085,11,650.0,400.0,0.0025,45,0.05,0.08,4319.702062552631,105.07691279861461,101.19444927283527,88.30144245367134,4.805648188688405,100.26137475494716,6953.84125702507
0.082,11,600.0,450.0,0.0025,50,0.05,0.12,4217.7755426956155,103.7818890799905,100.92034886005344,88.34239039266396,4.550953614750353,97.06964878885415,6954.456721803146
0.082,10,600.0,450.0,0.002,60,0.09,0.08,3833.582145838112,103.35336227006142,102.33743774469016,87.73042308276356,4.550765378282273,146.61958416228134,6954.779527821331
0.082,10,600.0,400.0,0.002,50,0.07,0.08,4182.17970464917,105.01150432162207,102.2036808073989,87.94175193660392,4.634348629978358,122.93177993442848,6955.184631437852
0.08,11,650.0,425.0,0.002,45,0.03,0.12,4291.208111496359,102.22131705175185,99.15591925731592,89.20552026958929,4.479569813949191,59.85894930553607,6955.356097823842
0.082,10,600.0,425.0,0.0025,55,0.07,0.12,4068.7604701723976,104.49789674922917,102.52609532799354,87.76283052751928,4.592730633826614,132.34688386499204,6955.930793650446
0.08,11,550.0,425.0,0.0025,50,0.07,0.12,4275.623559789127,105.49796374325005,102.30894934337093,87.99049547136796,4.479743197399055,118.19869273414221,6956.784626642347
0.08,11,550.0,450.0,0.003,45,0.05,0.16,4398.322698199846,104.43526754385522,100.36363199235912,88.6873620705581,4.439188244662451,80.43297990097999,6959.3820170253975
0.08,11,600.0,400.0,0.002,55,0.07,0.16,4124.926616115883,104.91407189737888,102.72427086544683,87.74361242012972,4.520326351385884,131.74550645308554,6959.732137404064
0.085,11,600.0,450.0,0.003,55,0.07,0.12,4102.606215722788,105.27265106788468,103.13423210583251,87.63796163453704,4.719160833998859,140.70840584162124,6961.300080858162
0.08,10,650.0,425.0,0.002,60,0.07,0.08,3943.0162941942153,101.819475327399,100.85410431255778,88.32824698781772,4.479569813949191,108.98955531291955,6963.4144940564765
0.082,11,550.0,425.0,0.003,45,0.07,0.08,4383.755960591379,106.10426637273171,102.13652106982448,88.13529857797421,4.592908359469039,111.95730257221506,6965.078791471207
0.085,10,600.0,425.0,0.003,45,0.05,0.12,4396.302296497884,105.3705897462759,101.14344779520408,88.37205659928998,4.762486803580357,95.53467917647457,6965.24480400836
0.082,10,600.0,400.0,0.002,60,0.09,0.16,3910.5893095052375,105.48960076660858,104.32148965193612,87.27555975079625,4.634348629978358,171.8575040330947,6969.099672176569
0.08,11,600.0,400.0,0.002,55,0.09,0.08,4002.2652873473153,104.91407189737888,103.11091391299593,87.58804055433725,4.520326351385884,149.66899874714989,6972.33548845793
0.082,10,550.0,425.0,0.0025,50,0.07,0.12,4302.919995496324,105.91175578967453,102.6160719728238,87.91316591187791,4.592730633826614,122.83162765100944,6974.701027651643
0.08,10,550.0,400.0,0.003,50,0.09,0.08,4235.430376957135,106.23611280683973,103.31222350198364,87.73838587404727,4.520652702501038,138.72194706946638,6978.320431989894
0.08,10,650.0,425.0,0.003,45,0.03,0.16,4338.4297297812445,102.07636031101941,98.9675295478375,89.34011746571788,4.479916494178848,54.75941874964451,6980.816319856672
0.082,11,600.0,400.0,0.0025,45,0.05,0.16,4436.720973529281,105.34026884581459,100.86177159143097,88.47261205255253,4.6345160183722145,90.15323187076342,6982.189278342199
0.085,10,600.0,425.0,0.002,55,0.07,0.12,4113.062394109134,105.36422811784135,103.21679469388539,87.602009699824,4.7621179558535065,143.14355734111996,6983.607869265493
0.082,11,600.0,425.0,0.003,50,0.07,0.08,4188.837225817253,104.90269877305965,102.09114972092178,87.92542528195334,4.592908359469039,122.78795067841622,6984.6063398134775
0.08,10,650.0,425.0,0.0025,45,0.03,0.12,4316.041429427543,101.92099120477484,99.01928371877513,89.30249471721761,4.479743197399055,56.449731548470574,6985.538038765485
0.085,10,600.0,425.0,0.003,60,0.09,0.16,3945.9728165722836,106.07455370931191,104.85215943700685,87.2058496375426,4.762486803580357,178.14127647801908,6986.290454843596
0.08,10,650.0,400.0,0.002,55,0.05,0.16,4139.34113216935,102.75994774866267,100.88499822276106,88.3166756920644,4.520326351385884,98.68026294372658,6986.626642870814
0.085,10,600.0,425.0,0.003,55,0.07,0.16,4179.112769021948,105.85996886516224,103.48742805594074,87.58102087525842,4.762486803580357,142.3237532993807,6987.743833897575
0.082,11,600.0,425.0,0.003,60,0.09,0.16,3911.896302579954,105.37126146565176,104.20676031404551,87.25939717191686,4.592908359469039,171.67905814055345,6990.652895411304
0.085,11,600.0,450.0,0.0025,45,0.05,0.08,4317.946356472468,104.77795925298625,101.01394946258993,88.29746265062273,4.718965651019991,99.57878167906117,6992.130237577003
0.08,11,650.0,425.0,0.003,55,0.05,0.16,4137.644076505318,102.68304722911766,100.8088684880086,88.32650029160507,4.479916494178848,97.6995566565967,6992.192675590804
0.085,11,650.0,400.0,0.003,55,0.07,0.12,4132.502215562347,105.47962443434406,103.28354423229374,87.59006373361497,4.805821756721196,143.7539838452355,6995.526325835802
0.085,11,600.0,400.0,0.002,45,0.05,0.16,4524.830971275487,106.37492609003941,101.49433402173176,88.36278429067038,4.805474533849852,96.79279264599992,6997.083768533707
0.08,10,600.0,400.0,0.0025,45,0.05,0.12,4360.743785524605,104.12742758226406,100.40469864145027,88.5773889775962,4.52048956773734,85.37523492926127,6999.199917420895
0.08,11,550.0,450.0,0.002,60,0.09,0.16,3912.7712340387498,104.90150595141574,103.78737780440856,87.33701491024378,4.438821243298374,165.67668611838826,6999.41257014009
0.082,10,600.0,400.0,0.002,55,0.07,0.16,4150.194192630984,105.27044639945767,103.01032234901284,87.63449297080999,4.634348629978358,137.9809368227186,7000.944951187011
0.082,10,650.0,425.0,0.003,55,0.05,0.16,4134.0564454900095,102.94757764709514,101.01567034167263,88.2116787416524,4.592908359469039,102.98648152021468,7001.7778221538265
0.08,10,650.0,400.0,0.002,50,0.05,0.08,4186.749833626804,102.66501218299909,100.33302543680593,88.53123718060621,4.520326351385884,89.71420715117003,7002.575357021216
0.08,10,550.0,400.0,0.0025,50,0.07,0.16,4372.154429915169,106.01624537388,102.42527850040173,87.97027270138405,4.52048956773734,117.84906744182138,7007.079759914654
0.08,11,650.0,425.0,0.003,50,0.05,0.08,4185.929109672006,102.59808263018691,100.25728524857497,88.54106720917487,4.479916494178848,88.77771102852616,7009.008531083814
0.082,10,650.0,425.0,0.003,50,0.05,0.08,4180.565298872234,102.86563772658363,100.44963389976064,88.43201250586345,4.592908359469039,93.59122415592529,7011.546146324494
0.082,11,550.0,425.0,0.0025,55,0.09,0.12,4156.153644618629,106.70169448208877,104.49342260410735,87.39926289847585,4.592730633826614,161.1206358318952,7011.8958899681
0.08,10,650.0,450.0,0.002,55,0.03,0.16,4235.182831778496,101.11929381907143,99.28783312877508,89.1738143840039,4.438821243298374,62.011300561768884,7012.266573151954
