beta,tau_r,r_max,c_max,k_c,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.078,9,600.0,375.0,0.003,2230.254218228246,105.0428518502183,104.49749400238613,100.50758376356374,4.446377438062865,174.14929649720273,4322.804481645517
0.082,8,600.0,375.0,0.0025,2244.7143104304837,105.98498993787136,105.37286912591264,100.87569543979555,4.676309768391018,188.16024927334354,4337.458473034318
0.078,11,600.0,375.0,0.0025,2226.1458031609,105.61408715096734,105.03745774165944,100.78694569133941,4.446228375927586,185.36641754926669,4342.2388939567645
0.08,9,550.0,425.0,0.0025,2233.2834133853407,105.47675137456638,104.9044357510094,100.71793603819266,4.479743197399055,182.722949106604,4343.288123870852
0.08,11,550.0,425.0,0.002,2250.432859117064,105.95655616428523,105.3496774922991,100.87182773140424,4.479569813949191,187.97192519255884,4346.562317260754
0.08,8,650.0,425.0,0.003,2831.260137550047,101.48494303824369,100.77772709947358,95.613671505345,4.479916494178848,20.033418382622493,4351.042920001811
0.08,11,600.0,375.0,0.002,2265.971324564533,106.19010811235908,105.56572518127277,100.9384614520474,4.56109085561196,190.09307794560956,4352.390109425476
0.08,8,600.0,375.0,0.003,2228.7219373457588,105.43714905894201,104.87157608870885,100.73990566579387,4.561396869632572,184.11275065152117,4355.779575949608
0.078,8,650.0,400.0,0.0025,2821.911658604264,101.54090378588822,100.87273550075057,95.94816086714322,4.4065124591511795,25.962318051142404,4359.410972336438
0.085,11,650.0,375.0,0.0035,2398.9264507122357,106.92734843903318,106.19962968345803,100.91474531200866,4.849328365874239,185.61693122949265,4359.67572932122
0.078,8,600.0,350.0,0.002,2244.7202781318147,105.21955303647147,104.67642912467026,100.63956410538626,4.48581264194563,179.54519943010703,4360.516169204054
0.085,11,600.0,400.0,0.002,2422.7722150778845,107.06417167490291,106.3303141982182,100.92393262255233,4.805474533849852,184.83345454416252,4362.406704315392
0.078,8,550.0,425.0,0.003,2277.9401374842328,104.58130652633668,104.06229346046969,100.29561957006048,4.366972985031881,166.06208883545094,4366.211648918899
0.078,9,650.0,425.0,0.0035,2811.621995682664,101.4657952972915,100.7998312517086,95.9568375873028,4.367141773238314,26.46178647835594,4369.944680481502
0.078,10,650.0,425.0,0.0025,2846.4219809139495,101.39135208430912,100.6790808232025,95.43802038279546,4.366804112410194,17.19194491528517,4374.107432900106
0.085,8,650.0,350.0,0.0035,2300.13080165819,106.60264564918644,105.93110980770484,101.04626308364526,4.892670472824201,194.2582193188548,4374.472752995002
0.082,10,650.0,350.0,0.0035,2275.089023696761,106.3599140756215,105.71597342238583,101.0200120580137,4.718404711287927,194.07012437934424,4376.516325793977
0.082,11,650.0,350.0,0.003,2318.645415285992,106.59591062081695,105.92658950650677,101.01806969915559,4.7182583341908835,192.49543994698885,4378.972706894995
0.078,11,550.0,425.0,0.0025,2230.517377145988,105.41655882658135,104.8593542836995,100.77656532739918,4.366804112410194,186.05734928090743,4379.460490361291
0.085,9,650.0,350.0,0.003,2349.9643634605814,106.84013667465122,106.14222428396519,101.03726683623664,4.892518613698904,192.29638393150105,4380.51820509061
0.08,11,600.0,400.0,0.0035,2232.18690875587,105.87609643067941,105.27851408416123,100.94736485243875,4.520815755717722,192.98865278583725,4383.401605693303
0.08,9,650.0,425.0,0.002,2878.922316367407,101.39513171001616,100.63921337098233,95.05544781149979,4.479569813949191,11.595479109257841,4384.202001749936
0.085,10,600.0,400.0,0.0025,2369.9735927638453,106.9007900376332,106.19686032248327,101.04469787145564,4.805648188688405,192.3475746001577,4395.15145770763
0.085,10,650.0,350.0,0.0025,2412.6719248600625,107.07585757732905,106.35080715394508,101.01842880532351,4.892366678625049,189.8181829294292,4395.8880645036725
0.085,11,600.0,425.0,0.0035,2356.405288421643,106.78205984785399,106.08132541973563,101.02740933823918,4.762671089171988,192.60695813870208,4396.944971645397
0.082,8,550.0,425.0,0.0025,2246.6733121794173,105.8841937934355,105.29093003924292,100.95775174803094,4.592730633826614,193.25938515101546,4398.69582010936
0.078,8,600.0,375.0,0.0035,2249.062588489801,104.86931100806089,104.34811460003611,100.56408025816827,4.446526425685726,178.13665424161653,4401.854821175475
0.08,10,600.0,375.0,0.0025,2247.014046798187,106.01753242956963,105.419641024301,101.01940288173445,4.5612439008740235,195.59811323037246,4404.124128977541
0.078,10,600.0,375.0,0.003,2224.3618577282773,105.44047637075549,104.88884083682078,100.85213326567242,4.446377438062865,189.95465946621192,4404.554693608911
0.082,11,600.0,400.0,0.003,2289.618291979682,106.422216810788,105.77628174569372,101.068585810574,4.634683323092759,196.37221168111805,4405.4856656339425
0.078,9,550.0,425.0,0.003,2249.1278819649424,104.94254716748837,104.4179121731177,100.60936121099519,4.366972985031881,180.0989028873695,4409.734042013604
0.078,8,550.0,400.0,0.002,2262.3948311302333,105.09112151622874,104.56318852801658,100.65876380554562,4.406353410372188,181.3646840069873,4412.924935297793
0.085,11,650.0,350.0,0.002,2487.495947348291,107.30969917305228,106.55672665191219,100.98937491399741,4.892214667564643,186.81415123048407,4419.719940422787
0.082,10,550.0,425.0,0.002,2284.612263808095,106.37068850966718,105.74177346032029,101.10889768175387,4.592552819299112,198.46926358364107,4425.834212243968
0.082,10,600.0,375.0,0.002,2307.1825785851925,106.57404242364382,105.92764716866972,101.14536202838082,4.6761528103238525,199.17117429743615,4431.14166507073
0.085,9,600.0,400.0,0.003,2326.4864683799547,106.73441796082517,106.05957474138238,101.15347233499756,4.805821756721196,199.35942762919547,4433.494044548043
0.08,10,550.0,425.0,0.0025,2243.4739217725664,105.85012383733611,105.27172779348507,101.04000050135599,4.479743197399055,197.81961242877315,4442.027769384559
0.078,9,600.0,350.0,0.002,2240.7236964163862,105.61599797942789,105.06662711442073,100.98296802093593,4.48581264194563,195.53217174413967,4448.017975736377
0.08,8,550.0,425.0,0.003,2242.0585254093353,105.36893669170107,104.82417305182514,100.87486162745974,4.479916494178848,191.82456378417726,4448.384668628588
0.082,10,600.0,400.0,0.0035,2262.0299989189693,106.25274146617244,105.63402091371938,101.15638622254698,4.63485054418189,202.30542343880865,4451.553947004998
0.08,9,600.0,375.0,0.003,2237.1795084157116,105.84242101006356,105.27027216156539,101.08968911195653,4.561396869632572,200.59900819047044,4461.252980606652
0.078,8,650.0,400.0,0.002,2912.3355694225997,101.30349665011133,100.61596219059483,95.5188428154637,4.406353410372188,18.56633370418231,4464.167937445059
0.085,8,600.0,375.0,0.002,2347.386776989313,106.89660460237835,106.22110152054162,101.23634975771755,4.848840104418728,202.43866948687548,4464.9789351654
0.078,9,600.0,375.0,0.0035,2231.6374688077494,105.26447921591576,104.737130026666,100.90726170968478,4.446526425685726,194.05788562282268,4472.405413968222
0.078,9,650.0,425.0,0.003,2903.7574133473204,101.22359920586456,100.53839469282426,95.52611441004522,4.366972985031881,18.98052501471788,4477.182816697718
0.082,9,600.0,375.0,0.0025,2279.772159947767,106.40027481703534,105.78113636939906,101.23184287745417,4.676309768391018,205.11947352053488,4477.634029717534
0.085,8,600.0,400.0,0.0035,2292.907228155803,106.56518019478004,105.91860559020586,101.25065365839421,4.805995237991678,205.85626866997427,4477.892711910298
0.08,8,650.0,425.0,0.0025,2930.8522276353997,101.23196680889546,100.50452638225849,95.16194019231669,4.479743197399055,13.325414090362475,4478.606630618488
0.078,10,550.0,425.0,0.003,2236.81548157658,105.30668592709195,104.77637143013744,100.92552184238222,4.366972985031881,194.82043309341915,4479.492931178747
0.085,8,550.0,425.0,0.002,2327.8043803605833,106.75948920407077,106.10097599924454,101.26224569440542,4.7621179558535065,204.7889842097934,4482.145865214514
0.078,9,550.0,400.0,0.002,2251.055500359715,105.4540850868704,104.920482536492,100.97361469473597,4.406353410372188,196.07165799547417,4484.99553004657
0.078,10,650.0,425.0,0.002,2948.2972996452127,101.1394636478254,100.40677557521681,94.98431825139191,4.366635155331089,11.002402277390013,4510.077669139876
0.08,8,600.0,350.0,0.002,2258.050438192222,106.02504093841516,105.45511139904791,101.2254425879785,4.601863326630906,206.5497482886908,4513.610646887304
0.078,8,600.0,350.0,0.0025,2248.8650412803822,105.4351764993096,104.91004595317892,101.03515961618153,4.48595186274261,199.58077017613772,4516.384817619633
0.078,11,600.0,375.0,0.003,2237.8241506215654,105.84142339061952,105.28344267719051,101.1994437629606,4.446377438062865,206.58179276837635,4517.448100493809
0.078,8,550.0,425.0,0.0035,2271.008720987528,104.83140121441099,104.33277812963539,100.74772492701021,4.367141773238314,188.15351388902943,4519.664484787827
0.082,9,550.0,425.0,0.0025,2271.3716348927624,106.26450924244394,105.66488390585809,101.28449165966073,4.592730633826614,208.99931555471903,4521.000822285703
0.08,8,600.0,375.0,0.0035,2236.9189817665897,105.66488415128188,105.11775010446668,101.14968437553522,4.561549761925887,205.09398502442778,4524.205076377865
0.082,8,600.0,375.0,0.003,2262.072592283135,106.22392992045275,105.63127871102964,101.30743212161323,4.676466647998723,210.54514474427344,4529.906105193019
0.08,9,550.0,425.0,0.003,2243.845365207166,105.74019555556418,105.18947940707048,101.1959325416642,4.479916494178848,207.24223557301687,4541.842083902859
0.08,11,600.0,375.0,0.0025,2287.5233385965107,106.4288518658198,105.82417589973099,101.37344665856328,4.5612439008740235,212.78604240034963,4553.277165373937
0.08,8,550.0,400.0,0.002,2262.225088177644,105.89367560869307,105.33948019416877,101.24656955536922,4.520326351385884,208.62654330808334,4553.400385683168
0.078,10,600.0,350.0,0.002,2256.3808793345424,106.01575184979166,105.4600669683557,101.32912108786326,4.48581264194563,212.33742046768947,4566.919745151104
0.082,11,650.0,350.0,0.0035,2344.2763344072996,106.81578682556835,106.16401741606555,101.41014259459821,4.718404711287927,212.96593767460217,4567.932337597586
0.08,11,550.0,425.0,0.0025,2270.815714423989,106.22656643289172,105.64202644120921,101.36460752723255,4.479743197399055,213.6419911962726,4568.320677098235
0.078,10,600.0,375.0,0.0035,2233.757594817012,105.66294420833812,105.12937602410355,101.25318922153059,4.446526425685726,210.79652822235943,4574.193395719222
0.078,11,550.0,425.0,0.003,2240.9486675209523,105.67374986125077,105.13769761183953,101.24412298408662,4.366972985031881,210.24095929620074,4575.653898673774
0.085,9,650.0,350.0,0.0035,2379.334094300742,107.06793985850676,106.38811374721017,101.4421377147351,4.892670472824201,213.43421252178786,4579.7598140683685
0.082,11,550.0,425.0,0.002,2335.667098160172,106.75641594139633,106.12093203161427,101.43926783593828,4.592552819299112,214.59042325724522,4581.6641778002995
0.078,10,550.0,400.0,0.002,2256.378368963418,105.81996161229027,105.2806314734795,101.29089403501698,4.406353410372188,211.47232286608914,4583.620438134901
0.078,9,550.0,425.0,0.0035,2250.394960631144,105.193507868196,104.68932351354033,101.06288945405367,4.367141773238314,203.15102595565216,4583.745238341258
0.078,8,550.0,400.0,0.0025,2265.7909939804513,105.33727403616521,104.82992448172331,101.11107102337891,4.4065124591511795,204.4767791762613,4591.383872611772
0.078,8,650.0,425.0,0.0035,2973.3362074274937,101.05312116639793,100.39422212801063,95.60335928336181,4.367141773238314,20.66803235572582,4593.503495993239
0.08,10,600.0,375.0,0.003,2266.1131945887128,106.25115326602885,105.67235644230841,101.44233444560129,4.561396869632572,217.93599432951623,4599.443518016895
0.085,10,650.0,350.0,0.003,2446.0843079840092,107.3087856452842,106.60241626302329,101.43507370857101,4.892518613698904,211.46718006124433,4604.431755688517
0.085,11,600.0,400.0,0.0025,2461.3362513220823,107.33577872657898,106.62397778766447,101.41375614259177,4.805648188688405,210.10368226381524,4605.112227598623
0.078,9,650.0,425.0,0.0025,3004.983126217009,100.9771106758544,100.27211991551935,95.08486749401311,4.366804112410194,12.605943003153802,4609.003882907885
0.082,11,600.0,375.0,0.002,2375.4623345138334,106.99564621303519,106.34200739794008,101.50589608751551,4.6761528103238525,216.8225768621199,4616.281663809234
0.082,8,550.0,425.0,0.003,2265.8733772390624,106.15476299064754,105.58360337851727,101.44757210442742,4.592908359469039,219.0906513191846,4620.764446277792
0.082,11,600.0,400.0,0.0035,2317.0001217444565,106.67311792074854,106.04727447455562,101.5169962091016,4.63485054418189,220.1048505822211,4622.253517583805
0.078,9,600.0,350.0,0.0025,2252.683116393036,105.8324359846544,105.30111706789822,101.37992164783797,4.48595186274261,216.49099595989153,4623.565159929183
0.085,10,600.0,400.0,0.003,2405.9317376324275,107.16658620660331,106.48403408721978,101.52110662834382,4.805821756721196,217.36443470276606,4633.251246800274
0.08,8,650.0,425.0,0.002,3040.3857178052317,100.97451914687899,100.22628448931766,94.69922692861482,4.479569813949191,7.875019807575095,4633.457803607896
0.085,11,650.0,350.0,0.0025,2524.9890030801566,107.54787348265987,106.81419470841433,101.41813662925665,4.892366678625049,208.955204647024,4637.405628827615
0.08,8,550.0,425.0,0.0035,2251.8418795946113,105.62689368954848,105.10307659192958,101.34000665553259,4.480089704331891,216.2148170852556,4646.016449754541
0.08,9,600.0,375.0,0.0035,2253.77971463458,106.07103379748038,105.5173845984903,101.50089962996566,4.561549761925887,222.5528885619799,4650.632855292824
0.082,10,600.0,375.0,0.0025,2336.2581409323748,106.81918634785434,106.19295192082764,101.59096804993341,4.676309768391018,222.96156823741433,4652.018966701191
0.08,9,600.0,350.0,0.002,2289.2272439720696,106.43253001126591,105.85598529904874,101.5768844271971,4.601863326630906,224.0735096107373,4658.047278365701
0.085,9,550.0,425.0,0.002,2392.919078691753,107.1537332857599,106.48824845662743,101.59790894123955,4.7621179558535065,221.4154844056897,4659.392319358667
0.08,10,550.0,425.0,0.003,2263.007507171193,106.11450252130851,105.55777159693142,101.51953464836926,4.479916494178848,223.38466489598392,4663.0303561674955
0.085,9,600.0,400.0,0.0035,2359.7492989802913,106.99453221634343,106.3404065334953,101.61682565475496,4.805995237991678,224.07798732459256,4666.396657210307
0.085,9,600.0,375.0,0.002,2428.60318890488,107.32724209775886,106.64405931308902,101.60242855142839,4.848840104418728,220.49773472456735,4668.97837382847
0.082,10,550.0,425.0,0.0025,2314.217596880377,106.64801877895357,106.04196410950934,101.61386431543669,4.592730633826614,225.48984811496598,4672.245837254432
0.078,10,550.0,425.0,0.0035,2246.398545793566,105.55851902410556,105.04871628893497,101.38048347119259,4.367141773238314,218.84619792667823,4674.351310782698
0.08,9,550.0,400.0,0.002,2282.6314665008676,106.26674375548116,105.70654450395728,101.56879608135183,4.520326351385884,224.74843562180146,4677.172710880113
0.078,9,550.0,400.0,0.0025,2262.6205948913025,105.70108998494561,105.18813231817755,101.42734534265767,4.4065124591511795,220.15259696073446,4684.062439481831
0.078,8,600.0,350.0,0.003,2258.445962623001,105.64695431173728,105.13931066842295,101.42101353553298,4.486091013946614,220.12714947237208,4685.787849071448
0.082,9,600.0,375.0,0.003,2306.1877627791264,106.64015379226932,106.04055010223885,101.66511383142071,4.676466647998723,228.5484963680318,4692.629194510833
0.085,8,600.0,375.0,0.0025,2382.4748912622595,107.15077932437012,106.49607089589733,101.69685860879508,4.849002939620917,227.23421890626628,4702.415941222082
0.078,11,600.0,375.0,0.0035,2255.353712163341,106.06473817595221,105.52488396843833,101.60188831747412,4.446526425685726,228.37030753948915,4707.423195437205
0.078,11,550.0,400.0,0.002,2278.296833350982,106.18877827909174,105.64366184498343,101.6106234233203,4.406353410372188,227.5810965096752,4708.955382885065
0.08,8,600.0,350.0,0.0025,2277.2305551810646,106.24747425335123,105.6960321492746,101.63248086068512,4.602006196812591,228.63184555550046,4709.073310443064
0.078,11,600.0,350.0,0.002,2291.608668714883,106.4188469508077,105.85678016635593,101.67804885297545,4.48581264194563,229.97869081190203,4717.413022086378
0.078,8,650.0,425.0,0.003,3074.05399614393,100.81191256356985,100.13384021206359,95.17423240255349,4.366972985031881,14.157225674294171,4721.877672101766
0.082,8,600.0,375.0,0.0035,2285.7821478474148,106.45866199978208,105.88493726648358,101.72870703441775,4.676623449186268,233.58186940956347,4738.626587847052
0.085,8,550.0,425.0,0.0025,2365.9069379205484,107.04721760908993,106.41229834181858,101.78442840920546,4.762302425822895,233.17843379980195,4751.87260205885
0.082,8,600.0,350.0,0.002,2333.8135190335265,106.82875686614679,106.23135234002034,101.8046456042619,4.717965360339571,235.0705087678586,4760.355213587035
0.08,9,550.0,425.0,0.0035,2262.358367467742,105.99906387568419,105.46935753488367,101.66256742539649,4.480089704331891,232.64817468891817,4761.295360670188
0.078,10,600.0,350.0,0.0025,2276.2740599080184,106.23301067851858,105.69543679216588,101.72744327495148,4.48595186274261,234.23268362648767,4762.438901886144
0.082,9,550.0,425.0,0.003,2299.9707359882595,106.53605312061664,105.95859976236677,101.77590767356934,4.592908359469039,235.91922328260821,4766.519200328825
0.078,9,650.0,425.0,0.002,3115.8045123344614,100.72625337748696,100.00091760821189,94.63285388689066,4.366635155331089,7.432240265608549,4767.052388642589
0.08,11,600.0,375.0,0.003,2315.4097828044064,106.66338039527704,106.07786259458999,101.7978688499679,4.561396869632572,236.14253653557694,4770.530186989963
0.08,8,550.0,400.0,0.0025,2282.732380865219,106.14759804906619,105.61455223893968,101.71197087665553,4.52048956773734,234.09552981261572,4777.192743151257
0.082,8,550.0,400.0,0.002,2323.7464123825735,106.69448888783538,106.11336878025861,101.82777036914304,4.634348629978358,237.42357616197518,4786.900623366681
0.078,8,550.0,400.0,0.003,2276.3201455367675,105.57910518081812,105.0917728214295,101.55248236321098,4.406671428425701,228.34977461559942,4788.310096949135
0.078,11,550.0,425.0,0.0035,2258.965894628482,105.92646179455419,105.41098289652334,101.70052858930559,4.367141773238314,235.25350115841425,4791.651549176283
0.078,10,550.0,400.0,0.0025,2276.2293320756694,106.06782518722888,105.54920185195127,101.74605864061789,4.4065124591511795,236.53514571712986,4803.584409214805
0.08,10,600.0,375.0,0.0035,2291.247240239912,106.48065067097579,105.9204147136974,101.8549880153551,4.561549761925887,240.87668309730344,4810.09659517596
0.08,11,550.0,425.0,0.003,2299.4511166833104,106.491886701594,105.92907798712784,101.84569095871018,4.479916494178848,240.2672042358417,4812.092884298225
0.078,9,600.0,350.0,0.003,2269.965922249712,106.04501376584484,105.53123860293526,101.76710025484928,4.486091013946614,237.94410972137166,4812.330245953593
0.085,10,650.0,350.0,0.0035,2485.1848310792097,107.5375905758803,106.84937453280767,101.8415490862269,4.892670472824201,233.69619241236532,4827.58986685161
0.08,10,550.0,400.0,0.002,2320.5918340046524,106.64287592239947,106.07661006859651,101.89356386018272,4.520326351385884,241.6046916944585,4829.021849985823
0.08,10,600.0,350.0,0.002,2341.131392934602,106.84349931196957,106.26026689732915,101.93120262233457,4.601863326630906,242.4630306224073,4835.698251639773
0.082,11,550.0,425.0,0.0025,2375.074389564371,107.03475359891334,106.42220101772803,101.94589416220225,4.592730633826614,242.74721851402842,4852.54633424983
0.082,11,600.0,375.0,0.0025,2414.0121548412417,107.24176157609236,106.60835182354845,101.9530998435234,4.676309768391018,241.70647075074288,4860.764296078287
0.082,8,550.0,425.0,0.0035,2293.289156657053,106.4206449139227,105.87098744799398,101.92578992627604,4.593085996270885,245.8525882998399,4864.555726829923
0.078,8,600.0,350.0,0.0035,2273.1079150857986,105.85495702399061,105.3643063502042,101.79736276677339,4.486230095592392,241.11993003530569,4867.582757279622
0.085,10,550.0,425.0,0.002,2477.444831112009,107.55139895194647,106.87886619579596,101.93636359830185,4.7621179558535065,238.83724780263512,4867.586940259622
0.085,11,600.0,400.0,0.003,2507.851476594736,107.6026585196634,106.91230887449547,101.891915760326,4.805821756721196,236.31338042568734,4869.254448483493
0.085,11,650.0,350.0,0.003,2568.439732488996,107.78183032487026,107.06690232741892,101.83644034909204,4.892518613698904,231.7325792946886,4870.65336475955
0.08,9,600.0,350.0,0.0025,2316.7299717856026,106.65582060373023,106.09782444366233,101.98534484647081,4.602006196812591,247.13180253747902,4874.400574242536
0.078,8,650.0,425.0,0.0025,3183.970979398527,100.56642908153145,99.86863964472644,94.73462076114359,4.366804112410194,8.768085362642651,4875.130059191039
0.082,10,600.0,375.0,0.003,2371.8747180085525,107.06001191146746,106.45337793503586,102.02578560996346,4.676466647998723,247.45021542865118,4889.911430207716
0.085,10,600.0,400.0,0.0035,2449.4497357308937,107.42775629954727,106.76599266291358,101.98615498767501,4.805995237991678,243.23953926009773,4891.425481125681
0.078,9,550.0,400.0,0.003,2281.20959891305,105.94375849576889,105.45087770035317,101.87014584327113,4.406671428425701,244.97869593307752,4901.293047229126
0.08,10,550.0,425.0,0.0035,2290.3776208623685,106.37428905184281,105.83863169436754,101.98767064012154,4.480089704331891,249.8202227279799,4904.617360079696
0.085,10,600.0,375.0,0.002,2532.7957183098324,107.76176511932262,107.07081451792837,101.97166548801995,4.848840104418728,239.49406492061786,4909.641136293714
0.08,8,600.0,350.0,0.003,2301.8930790488134,106.46594864565616,105.93247438889132,102.02952306840912,4.602148995577027,251.23367427964314,4918.244908765734
0.08,9,550.0,400.0,0.0025,2311.838507200183,106.52156327978172,105.98257774512231,102.03568797882419,4.52048956773734,251.24189952306907,4922.84281701028
0.082,9,600.0,375.0,0.0035,2338.830920456652,106.87580827543471,106.29519429946455,102.08788586332966,4.676623449186268,252.61177626669073,4923.555507080225
0.085,9,600.0,375.0,0.0025,2473.7233843126414,107.58244413428828,106.92012714812272,102.0646141413082,4.849002939620917,246.44043642054018,4931.302513299161
0.078,11,600.0,350.0,0.0025,2319.555609652659,106.63693294110712,106.09303666711135,102.07775013808178,4.48595186274261,252.82378373183386,4933.201245215672
0.082,10,550.0,425.0,0.003,2352.3557526797867,106.9205448958618,106.33673058193924,102.10688832733791,4.592908359469039,253.51362554963578,4941.556176280512
0.078,8,550.0,375.0,0.002,2305.421960594707,106.12445441512313,105.6308575856502,101.97648403596483,4.446079239242606,249.7399213955449,4948.049079838415
0.078,11,550.0,400.0,0.0025,2306.551330773313,106.43750688413262,105.91315964772352,102.06723260455836,4.4065124591511795,253.6390362207748,4950.108823161127
0.085,9,550.0,425.0,0.0025,2441.4200985449456,107.44252770827475,106.80071084134542,102.12183453964502,4.762302425822895,250.99903898971604,4954.965842796699
0.085,8,600.0,375.0,0.003,2424.498445944011,107.4004918804309,106.76600179404,102.14626808531567,4.849165693425883,252.79288794325277,4958.082868776257
0.082,9,600.0,350.0,0.002,2402.1022118508,107.2473064900496,106.64290664095965,102.16405475237495,4.717965360339571,254.1639978347777,4964.389067940994
0.082,9,550.0,400.0,0.002,2377.655662392987,107.07767648830516,106.49020742961787,102.1573082361241,4.634348629978358,254.99099129401077,4964.798358813289
0.078,10,600.0,350.0,0.003,2301.3759451886317,106.44639459000854,105.9264217587473,102.11595674586778,4.486091013946614,256.6054587934514,4970.854296801319
0.078,8,500.0,425.0,0.002,2316.246013941876,105.99483166772644,105.51650104606426,101.9958466945891,4.366635155331089,251.90824922388123,4994.866734837091
0.082,8,600.0,350.0,0.0025,2368.8425786560683,107.05805561826249,106.47963188765739,102.22315675321201,4.718111883886955,259.26346728268163,4997.166217609753
0.078,8,550.0,400.0,0.0035,2293.5263307204186,105.81669173030411,105.34882373471626,101.98325018077907,4.406830318235411,252.8985417267039,5002.217019608116
0.08,11,600.0,375.0,0.0035,2349.209340106447,106.89376940555502,106.32687418369434,102.21197681899496,4.561549761925887,260.0844212305207,5002.779332476697
0.08,11,550.0,400.0,0.002,2375.999188292667,107.02210136559373,106.44970539187781,102.22089598691325,4.520326351385884,259.21081458574037,5009.080749802669
0.078,9,600.0,350.0,0.0035,2292.2176192867537,106.25380214044912,105.7570751102345,102.14474155539524,4.486230095592392,259.8271665329513,5013.17217509756
0.08,8,550.0,400.0,0.003,2310.487432005535,106.39707373893648,105.88459695606271,102.16619786617508,4.520652702501038,260.34681615423483,5019.847298686972
0.082,9,550.0,425.0,0.0035,2336.667374757011,106.80289278590855,106.2470074635241,102.25568338763802,4.593085996270885,263.75329291840455,5033.436791006763
0.078,10,550.0,400.0,0.003,2302.993355600216,106.31133724434486,105.81285091291575,102.19025856461312,4.406671428425701,262.3271514363863,5041.403714211812
0.085,8,550.0,425.0,0.003,2413.046633056359,107.32998187175446,106.71801908034801,102.29432749182352,4.762486803580357,262.6558370035537,5046.064466389625
0.08,11,600.0,350.0,0.002,2413.635783090672,107.25798359791543,106.66799004127336,102.28842448532524,4.601863326630906,261.73738432213634,5046.732830357641
0.078,8,650.0,425.0,0.002,3303.5922270232204,100.3165947025072,99.59853147508957,94.2842823026218,4.366635155331089,4.594667825913714,5054.903298661899
0.082,8,550.0,400.0,0.0025,2362.29313576604,106.95624458890927,106.39683952085556,102.30630106696461,4.6345160183722145,265.32397643655736,5058.039476512452
0.08,10,600.0,350.0,0.0025,2377.0859444322564,107.06765395880132,106.5030317078446,102.34109637931171,4.602006196812591,266.51171101904964,5073.259386094267
0.08,11,550.0,425.0,0.0035,2335.8066088124865,106.75259839284402,106.21092750270054,102.31533941050833,4.480089704331891,267.7465240172976,5076.12948779461
0.078,9,550.0,375.0,0.002,2329.243919546568,106.49095312681888,105.99176802866705,102.29544781548356,4.446079239242606,267.1866566917977,5093.006211134076
0.08,10,550.0,400.0,0.0025,2358.625505605007,106.89859932761938,106.35361180418866,102.36195761686696,4.52048956773734,269.13667209700196,5096.882273352191
0.08,9,600.0,350.0,0.003,2349.596185706774,106.87513696759454,106.33516796498915,102.38377429542544,4.602148995577027,270.69256371223105,5104.130551744345
0.085,11,550.0,425.0,0.002,2581.1756932581025,107.95252071947854,107.27286277346234,102.27763639257635,4.7621179558535065,257.07196636021473,5106.800818487239
0.085,11,650.0,350.0,0.0035,2617.4384176627464,108.01164574520615,107.31493873661034,102.2445340593439,4.892670472824201,255.07042201741103,5118.131740701461
0.078,9,500.0,425.0,0.002,2330.849085139127,106.32760470084506,105.84424575028773,102.28587242210072,4.366635155331089,267.81842091442707,5119.166446707981
0.082,11,600.0,375.0,0.003,2458.97453512722,107.4835413965725,106.86979833069465,102.38947645964544,4.676466647998723,267.27049071931015,5121.908403887426
0.078,9,550.0,400.0,0.0035,2306.3666989171616,106.1821676659959,105.70880917991815,102.30226934277914,4.406830318235411,270.4647815210228,5135.200497709177
0.08,8,600.0,350.0,0.0035,2331.668103662028,106.68053638910962,106.16452316993973,102.41681057766664,4.602291722959917,274.2877128158799,5139.931623735684
0.082,10,600.0,375.0,0.0035,2413.592927563628,107.29659625148176,106.70901574873763,102.4500667836281,4.676623449186268,272.5552581660717,5143.387446614683
0.082,11,550.0,425.0,0.003,2422.892580455699,107.30826958148405,106.7180262788936,102.44053862372661,4.592908359469039,271.89032850924485,5145.994975952637
0.085,11,600.0,400.0,0.0035,2561.790867006214,107.86489329932782,107.19540368669479,102.35867324026016,4.805995237991678,263.3627135542455,5153.1029778514385
0.078,11,600.0,350.0,0.003,2352.5946365461114,106.85112920077086,106.32489173747449,102.46760874086691,4.486091013946614,276.1293483450677,5161.558776974945
0.082,10,550.0,400.0,0.002,2450.0486853088833,107.46408278153618,106.87019701505967,102.48950186590848,4.634348629978358,273.3344969852034,5172.354018140868
0.08,9,550.0,400.0,0.003,2348.1785369354093,106.7719202940561,106.25356604973805,102.49136978130468,4.520652702501038,278.5012658320129,5187.05725955963
0.085,11,600.0,375.0,0.002,2659.7289917340104,108.20021465813122,107.50140696565396,102.34409215276705,4.848840104418728,259.4494136582607,5187.07387367144
0.078,8,550.0,375.0,0.0025,2333.1162881284886,106.35744794512732,105.88343352191266,102.40599323189468,4.446228375927586,275.3580299788649,5187.810538226964
0.085,10,550.0,425.0,0.0025,2536.503662783392,107.84126796449502,107.19247780383378,102.4620460223979,4.762302425822895,269.6320752667834,5189.395065324504
0.078,10,600.0,350.0,0.0035,2331.3326925375704,106.65597467121498,106.1531055723541,102.49490003076865,4.486230095592392,279.39146272747894,5191.026370378847
0.085,10,600.0,375.0,0.0025,2588.1115972063426,108.01800308585221,107.34799003354848,102.43554175413416,4.849002939620917,266.60140979337734,5197.249155785129
