l1,l2,l3,t1,t2,sse,peak,mid_mean,late_mean,jump_pct,loss
1650.0,1500.0,1200.0,35,70,3554.0804724755385,110.24500949101588,109.48008426765645,107.9844396785186,4.602271547657,4725.9698416939145
1700.0,1550.0,1200.0,30,60,3771.6577964767757,110.9357237902605,110.47377323991824,107.14315967143996,4.683922323934886,4730.2577971099245
1600.0,1550.0,1150.0,25,75,3399.065883319493,110.83838999160945,108.97979394887147,108.8074621369528,4.520652702501038,4744.388794468578
1700.0,1550.0,1150.0,35,60,3907.744823187688,111.53480782573244,110.94062646146645,106.61409020350646,4.683922323934886,4747.032598923473
1600.0,1550.0,1250.0,30,70,3423.5488479295,110.25416254324774,109.16963038285826,108.6554237054053,4.520652702501038,4748.780825142712
1700.0,1550.0,1250.0,25,60,3660.007565470239,110.35176971070128,110.02068224916692,107.68509697021047,4.683922323934886,4752.30364076324
1700.0,1500.0,1150.0,35,65,3822.5703150219324,110.97902289627112,110.69554624991733,107.06206357441737,4.683922323934886,4761.707812012154
1650.0,1600.0,1200.0,35,60,3759.4804506378755,111.28958046501069,110.82231776589256,107.45198559439415,4.602271547657,4763.6021671554645
1700.0,1500.0,1300.0,25,65,3497.1815302102495,109.44231843384263,109.17579779687044,108.25704524103399,4.683922323934886,4769.197041260045
1700.0,1500.0,1150.0,30,70,3699.7053129414403,110.72818804087696,109.97369921574766,107.76800068336053,4.683922323934886,4796.451811637143
1600.0,1600.0,1300.0,25,60,3532.020924228707,109.9912736146528,109.78708153729401,108.42588202880272,4.520652702501038,4798.917856539342
1600.0,1600.0,1300.0,30,60,3532.020924228707,109.9912736146528,109.78708153729401,108.42588202880272,4.520652702501038,4798.917856539342
1600.0,1600.0,1300.0,35,60,3532.020924228707,109.9912736146528,109.78708153729401,108.42588202880272,4.520652702501038,4798.917856539342
1650.0,1550.0,1200.0,35,65,3697.8419544024023,110.95991578809179,110.57820795977655,107.90332494019893,4.602271547657,4804.557374323624
1650.0,1600.0,1150.0,25,65,3759.9329169554394,111.83335010994723,111.33965182030227,107.82149403445464,4.602271547657,4821.542186707906
1700.0,1500.0,1250.0,25,70,3549.419007738809,109.98141310404537,109.21081933876926,108.40272380871426,4.683922323934886,4827.795615098125
1650.0,1500.0,1200.0,30,75,3497.5351253469403,110.23227923647451,108.89830210453385,108.69379978415999,4.602271547657,4841.564440131361
1600.0,1500.0,1300.0,35,75,3375.421779945761,109.5746885934469,108.21689342776395,108.98625471550825,4.520652702501038,4843.5536071881015
1650.0,1550.0,1300.0,30,60,3602.014030869097,109.83893068881275,109.63667616268435,108.29014232421814,4.602271547657,4849.582162150568
1700.0,1500.0,1150.0,25,75,3568.5915550601035,110.53381114535881,109.21081933876926,108.52078983806788,4.683922323934886,4851.423030625018
1600.0,1550.0,1150.0,30,75,3488.7657629424775,111.02243373229508,109.16963038285826,108.98067074855511,4.520652702501038,4860.162129113858
1600.0,1550.0,1250.0,35,70,3516.2378803867696,110.44468381534097,109.36368827664649,108.83191879203919,4.520652702501038,4866.879905015414
1650.0,1550.0,1150.0,30,70,3693.6765130028307,111.31284689108794,110.24808288255522,108.30282640440669,4.602271547657,4878.482308276063
1700.0,1550.0,1200.0,25,65,3766.7250533115216,111.07610437829389,110.69500265598916,108.007466148214,4.683922323934886,4889.259007612796
