beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,cool_amp,cool_mu,cool_sigma,sse,peak,mid_mean,late_mean,jump_pct,tail_err,dip_err,loss
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.05,45.0,5.0,2490.88489211652,108.81216412793937,108.24470749302404,97.05181601512584,4.561549761925887,21.538735099566047,1194.395255642752,10011.442438768863
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.08,45.0,4.0,2490.8854823780766,108.81191583275746,108.24446326812479,97.05161525169635,4.561549761925887,21.535613350220146,1194.3959959762549,10011.444644791283
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.12,43.0,2.0,2490.9119495186515,108.81219496607063,108.24473794789733,97.05184110039421,4.561549761925887,21.539125176154855,1194.4272944854793,10011.662092743776
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.12,45.0,3.0,2490.9191136114737,108.81189322390225,108.24444103314036,97.05159697382686,4.561549761925887,21.53532915169645,1194.4312034326972,10011.68926381019
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,39.0,3.0,2551.849489040536,108.86083465967795,108.26515701865658,96.05803698177097,4.619080312317814,7.498471565813807,1199.8250539493454,10011.751828553943
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,41.0,4.0,2551.8807599239854,108.8605658105154,108.26489257182648,96.05782195843847,4.619080312317814,7.496505233030604,1199.8498864085095,10011.944419446703
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.1,43.0,2.0,2490.959777637289,108.81255497073649,108.24509219295062,97.05213236446995,4.561549761925887,21.543654598968235,1194.478567115233,10012.021676249698
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.1,45.0,3.0,2490.96574312311,108.81230351802157,108.24484476310204,97.0519289249929,4.561549761925887,21.540490878836778,1194.48182471804,10012.044309074889
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.05,43.0,3.0,2490.990666155202,108.81289612542248,108.24542788958763,97.05240837776944,4.561549761925887,21.547947297884768,1194.5121258016109,10012.257828211163
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,43.0,5.0,2551.9329091710433,108.86050010221598,108.26482787999464,96.05776933442239,4.619080312317814,7.496024039443988,1199.899406998352,10012.296704601771
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.05,41.0,2.0,2490.994972329595,108.81307494597465,108.24560384923113,97.05255305360897,4.561549761925887,21.550197540856487,1194.5184584537092,10012.302183353557
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.05,45.0,4.0,2491.0030241982668,108.8128305180246,108.24536332418646,97.05235528892656,4.561549761925887,21.54712160002761,1194.5230980998942,10012.335266602408
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.08,43.0,2.0,2491.0076136813605,108.81291497636687,108.24544643894096,97.05242362924072,4.561549761925887,21.548184508979283,1194.5298413145567,10012.38128515095
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.08,45.0,3.0,2491.012382396788,108.81271381346889,108.24524849435485,97.05226087712265,4.561549761925887,21.5456532397436,1194.5324475142763,10012.399383627184
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,39.0,5.0,2480.8226952591185,108.99366551351301,108.47731359428914,97.69653278842053,4.463655896520469,34.15877116894567,1182.609637669509,10012.590306954904
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.12,45.0,2.0,2491.0429079898977,108.81283627461838,108.24536899632308,97.052359955114,4.561549761925887,21.547194173229073,1194.5644009262883,10012.623034084501
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.1,45.0,2.0,2491.0689203143143,108.81308939574427,108.24561806782204,97.05256474428074,4.561549761925887,21.550379379058704,1194.5928250655274,10012.822496994975
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.05,43.0,2.0,2491.0793826078834,108.81345498662203,108.24597780968456,97.05286052770113,4.561549761925887,21.554980287515605,1194.6067555566315,10012.92074612033
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.05,45.0,3.0,2491.0823596112928,108.81332925912982,108.24585409365491,97.05275880712415,4.561549761925887,21.55339796942586,1194.6083845415465,10012.932050370158
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.08,45.0,2.0,2491.094936317176,108.81334251734768,108.24586713978492,97.05276953379162,4.561549761925887,21.553564825746392,1194.621249741189,10013.021970783238
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,39.0,3.0,2552.048933482835,108.86202905167724,108.26633185180756,96.05899224500652,4.619080312317814,7.507210331166805,1200.0623169052383,10013.320147761164
0.08,11,550.0,375.0,0.0035,62,0.08,0.08,0.05,45.0,2.0,2491.133967218626,108.81372220064851,108.2462407485995,97.05307671870362,4.561549761925887,21.55834344739682,1194.6638877605176,10013.32120186189
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,41.0,4.0,2552.0739394331017,108.86181396957593,108.26612029164221,96.0588202242962,4.619080312317814,7.505636305363554,1200.0821847420148,10013.474205030052
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,41.0,3.0,2552.096235526841,108.86176733681958,108.26607442269096,96.05878292805995,4.619080312317814,7.5052950587884615,1200.1106123493626,10013.669201520996
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,39.0,4.0,2552.100187934179,108.86236917128218,108.26666640172775,96.05926426921593,4.619080312317814,7.509699748288155,1200.118429095313,10013.692513854941
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,43.0,5.0,2552.115659785259,108.86176140197287,108.26606853723467,96.05877812435527,4.619080312317814,7.505251107258257,1200.1218053481705,10013.75605492825
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,39.0,2.0,2552.111813436914,108.8623852792403,108.26668224591576,96.05927715220501,4.619080312317814,7.509817656650664,1200.1441063843022,10013.857466279107
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,41.0,5.0,2552.129299116576,108.86232243934113,108.26662042821272,96.0592268854514,4.619080312317814,7.509357607915875,1200.1480911120411,10013.901734774596
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,43.0,4.0,2552.135142729198,108.86154048050928,108.26585127885855,96.05860148788076,4.619080312317814,7.5036350603103354,1200.1417420721355,10013.905273949713
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,39.0,5.0,2561.040904746981,108.79922931293801,108.06002319301929,96.29326570417295,4.561549761925865,12.284964884129627,1191.66141796487,10014.155126233245
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,45.0,5.0,2552.182236670363,108.861485336823,108.26579677306358,96.05855706164417,4.619080312317814,7.503228632208495,1200.1840256587368,10014.208591471941
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,41.0,3.0,2552.221362384459,108.86260722211213,108.26690055432466,96.05945465982491,4.619080312317814,7.511442345742568,1200.260755525466,10014.656759542891
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,39.0,2.0,2552.234366430316,108.86312217793734,108.26740707738618,96.05986651605873,4.619080312317814,7.51521265694331,1200.2886699953397,10014.813710545408
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,43.0,4.0,2552.2537787673714,108.86241817347627,108.2667145994636,96.05930345841378,4.619080312317814,7.510058420588722,1200.2866985381563,10014.85347991226
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,45.0,5.0,2552.2930244235004,108.8623722198128,108.26666917738801,96.05926643610145,4.619080312317814,7.509719580105411,1200.321937368502,10015.106257806086
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,41.0,3.0,2552.346534439534,108.86344711295662,108.26772669135323,96.06012639556818,4.619080312317814,7.517592195840198,1200.4109096416346,10015.644471203997
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,39.0,3.0,2552.3482807797127,108.86382066071013,108.26809412197272,96.06042515493066,4.619080312317814,7.520328198246187,1200.4182613597336,10015.673269628622
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,41.0,4.0,2552.3638994139055,108.86368623179877,108.26796189433696,96.06031764007007,4.619080312317814,7.51934353247972,1200.4306805103215,10015.769540940533
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,39.0,2.0,2552.3569556399248,108.86385908066336,108.26813191276867,96.06045588277917,4.619080312317814,7.5206096285438715,1200.4332434369012,10015.77008297063
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,43.0,4.0,2552.3724625171844,108.8632958726797,108.26757792613073,96.06000543343005,4.619080312317814,7.516484581237893,1200.4316653134833,10015.8018421759
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,43.0,5.0,2552.3899755288408,108.8636533761437,108.2679295469492,96.06029132692468,4.619080312317814,7.519102555620497,1200.4554472652137,10015.945717540873
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,45.0,5.0,2552.403859606174,108.86325910927543,108.2675415880062,96.05997581522125,4.619080312317814,7.5162133885274205,1200.4598583843042,10016.00407512446
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,43.0,3.0,2552.4064364975584,108.86326311542118,108.26754570691341,96.05997923633858,4.619080312317814,7.516244712995836,1200.4686952885268,10016.059492603305
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,41.0,2.0,2552.408778127897,108.86369763368668,108.2679731096136,96.06032675928785,4.619080312317814,7.519427047553005,1200.4841423830014,10016.134670259524
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,39.0,5.0,2481.335840190292,108.99616214927967,108.47977179941077,97.6985652790695,4.463655896520469,34.19862682205505,1183.1127298657755,10016.254691730892
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,45.0,4.0,2552.439544418146,108.86310362017815,108.26738880495604,96.05985165265997,4.619080312317814,7.515076574401627,1200.4954286341115,10016.2602882369
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,43.0,3.0,2552.47992311447,108.86385371129099,108.26812663132247,96.06045158841367,4.619080312317814,7.5205702969803205,1200.5591745497163,10016.648882243913
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,41.0,2.0,2552.481885047576,108.86421581172746,108.26848280207155,96.06074119224516,4.619080312317814,7.523222974070723,1200.5720479729343,10016.711558098727
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,45.0,4.0,2552.507510344809,108.86372079774387,108.26799587886804,96.06034526805851,4.619080312317814,7.519596554897881,1200.581453456358,10016.816211085936
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,41.0,3.0,2552.534377269344,108.86470695963395,108.26896590701217,96.06113400664316,4.619080312317814,7.526821776984855,1200.6361613290774,10017.126326776244
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,39.0,2.0,2552.5409073609885,108.86496444230659,108.26921917317745,96.06133993823471,4.619080312317814,7.528708782206874,1200.6501220318212,10017.204881910879
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,43.0,4.0,2552.550577603298,108.86461243317787,108.26887292749754,96.06105840436045,4.619080312317814,7.526129073019395,1200.6491348068039,10017.224678642306
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,43.0,3.0,2552.553430961192,108.86444430990856,108.26870755840162,96.06092394245798,4.619080312317814,7.524897148389478,1200.6496581212234,10017.238340140277
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,41.0,2.0,2552.555008967414,108.86473399176334,108.26899249646677,96.06115562662212,4.619080312317814,7.527019875369629,1200.6599575354164,10017.288503070931
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,45.0,5.0,2552.57020131278,108.8645894556067,108.26885021573506,96.06103989264372,4.619080312317814,7.525959464770332,1200.6667573572997,10017.351084204583
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,45.0,4.0,2552.575498582641,108.86433797839531,108.26860295577953,96.06083888567558,4.619080312317814,7.524117920117902,1200.6674821414804,10017.3722025318
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.1,39.0,5.0,2561.4519324982684,108.80175013159052,108.06249996345716,96.29529019343614,4.561549761925865,12.308775248244014,1192.1733559489057,10017.567335116935
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,43.0,2.0,2552.597071544107,108.86462048413581,108.26888084762575,96.0610648445544,4.619080312317814,7.526188079883175,1200.699236871338,10017.571417811077
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,45.0,3.0,2552.610062867302,108.86431494610531,108.2685803129737,96.06082047871124,4.619080312317814,7.523949294253121,1200.703205408606,10017.62215733762
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,43.0,2.0,2552.638818600767,108.86498485628645,108.26923925286,96.06135626509217,4.619080312317814,7.528858399646913,1200.7512992870859,10017.908926139342
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,45.0,3.0,2552.6496400532346,108.86473024033096,108.26898880641106,96.06115262621064,4.619080312317814,7.526992383203731,1200.7546065519239,10017.951199314812
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,43.0,3.0,2552.6637325378174,108.8653302129872,108.26957895402691,96.06163247721679,4.619080312317814,7.531389801958561,1200.7853915604614,10018.122654966388
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,41.0,2.0,2552.664726722825,108.86551126555777,108.26975704169175,96.06177728084951,4.619080312317814,7.5327170550550235,1200.7918293277057,10018.154027654595
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,45.0,4.0,2552.677522773511,108.86526375515791,108.26951357677055,96.06157931626053,4.619080312317814,7.530902564340562,1200.7965324121221,10018.206318321436
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,43.0,2.0,2552.6805737085356,108.86534922942484,108.26959765905337,96.06164768633293,4.619080312317814,7.531529201412876,1200.8033633125253,10018.246460235341
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,45.0,3.0,2552.6892271503125,108.86514553591647,108.26939730116992,96.06148477468476,4.619080312317814,7.5300360988557005,1200.8060092447631,10018.280270965024
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.12,45.0,2.0,2552.7178946034874,108.86526942373462,108.26951916025575,96.06158385871201,4.619080312317814,7.530944196781521,1200.8384433534225,10018.497897576963
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.1,45.0,2.0,2552.7395152736945,108.86552564053217,108.26977118126224,96.06178877777735,4.619080312317814,7.532822439576867,1200.8673073375853,10018.681029478634
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,43.0,2.0,2552.7432214661426,108.86589579098465,108.27013527014203,96.06208481951248,4.619080312317814,7.535536307826128,1200.8814623688904,10018.7528096943
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,45.0,3.0,2552.748626379532,108.86576848184446,108.27001004578578,96.06198299922329,4.619080312317814,7.534602847409331,1200.8831161893895,10018.773934077775
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.08,45.0,2.0,2552.7611396790276,108.86578185781889,108.27002320274373,96.06199369719091,4.619080312317814,7.534700920705852,1200.89617187196,10018.864172401212
0.081,10,550.0,375.0,0.0035,62,0.08,0.1,0.05,45.0,2.0,2552.793583290404,108.86616618466608,108.27040123585653,96.06230107696423,4.619080312317814,7.537519089277858,1200.939469705149,10019.138907449233
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,39.0,4.0,2481.777082748525,108.9982226642287,108.48180059865248,97.70024272684002,4.463655896520535,34.23153784536718,1183.555049514676,10019.45965497172
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.08,39.0,5.0,2481.849426401444,108.9986588362036,108.48223005433151,97.70059780729649,4.463655896520491,34.23850644727482,1183.6159460447188,10019.920654668978
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,41.0,5.0,2481.8408956194094,108.99811335336057,108.48169295441161,97.7001537188576,4.463655896520535,34.229791137785156,1183.6233917659356,10019.92768716958
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,39.0,4.0,2561.8143056432623,108.80382964853378,108.06454314513796,96.29696026926128,4.561549761925887,12.328434652047866,1192.623809206646,10020.574607774115
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.08,39.0,5.0,2561.8634047794403,108.8042710024874,108.06497678464234,96.29731472052124,4.561549761925865,12.332609116185964,1192.685421119103,10020.981140834398
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,41.0,5.0,2561.8837974677454,108.80371902432971,108.06443443786875,96.29687140729946,4.561549761925887,12.32738821256049,1192.6938938681856,10021.067676109602
0.08,10,500.0,400.0,0.003,62,0.08,0.1,0.12,39.0,5.0,2535.5474635310106,109.09482252700785,108.55020387828704,96.75343274071767,4.520652702500971,16.2004881289263,1198.6762078570457,10021.571502609117
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,39.0,4.0,2482.131743136684,108.99995984184623,108.48351103491682,97.70165694369138,4.463655896520535,34.259296652590606,1183.9007381395188,10021.981225768053
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,41.0,5.0,2482.184922301726,108.99986874712641,108.4834213291033,97.70158276857971,4.463655896520535,34.257840434659464,1183.957699549947,10022.371301492776
0.081,10,550.0,375.0,0.0035,62,0.08,0.08,0.12,39.0,5.0,2498.618565194259,108.8515032952249,108.27638906163122,96.94992208334178,4.619080312317769,19.604665056070317,1197.891878753795,10022.762754737863
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.1,39.0,4.0,2562.0970176655887,108.8055838129701,108.06626665665767,96.29836904726211,4.561549761925887,12.345030372984201,1192.9755179748852,10022.919005269949
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.1,41.0,5.0,2562.1549295926675,108.8054916237493,108.06617606493901,96.29829499381823,4.561549761925887,12.344157728762223,1193.0339316590275,10023.329946491045
0.081,10,525.0,400.0,0.0035,62,0.07,0.08,0.12,39.0,5.0,2455.362976749798,108.7968043810651,108.24574650804986,97.97447784891033,4.5778269817051465,42.815443839974506,1174.3909486873772,10023.501229114738
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.08,39.0,4.0,2482.486612812427,109.00169704383363,108.4852214948996,97.70307117841222,4.463655896520535,34.28706705966009,1184.2464847256774,10024.503543865245
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,39.0,3.0,2482.4798357429922,109.00163293899159,108.48515837688767,97.70301899150017,4.463655896520535,34.28604209932798,1184.251184881575,10024.521533711173
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,41.0,4.0,2482.503719726796,109.00131781347329,108.48484810210039,97.70276245156174,4.463655896520535,34.28100383155836,1184.2794471331533,10024.698114003393
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.08,41.0,5.0,2482.5291575623837,109.00162416619392,108.48514972842513,97.70301183688844,4.463655896520535,34.28590158266172,1184.292061481728,10024.815643560107
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,43.0,5.0,2482.5617295704214,109.00124097622393,108.48477237782124,97.70269981452975,4.463655896520535,34.27977373959645,1184.336787867712,10025.096043096532
0.08,10,500.0,400.0,0.003,62,0.08,0.1,0.1,39.0,5.0,2536.0299415444833,109.09734997324192,108.55269147267316,96.75546697190529,4.5206527025009935,16.227907763583687,1199.1894376533362,10025.130137722192
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.08,39.0,4.0,2562.3799404731885,108.80733800229834,108.0679901923515,96.29977784325115,4.561549761925887,12.361637471636275,1193.327286206163,10025.264158802285
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,39.0,3.0,2562.3781196662612,108.80727277373379,108.06792610364371,96.29972545799808,4.561549761925887,12.361019746528564,1193.3324140312975,10025.29490049437
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.05,39.0,5.0,2482.6206331740723,109.00240396251067,108.48591753008718,97.70364667009632,4.463655896520491,34.29837083560473,1184.3710027960171,10025.422558326787
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,41.0,4.0,2562.4170885567037,108.80695422527918,108.06761312144882,96.2994696304111,4.561549761925887,12.35800325819715,1193.3617883587353,10025.518887787175
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.08,41.0,5.0,2562.4262716733665,108.80726424901451,108.06791771711451,96.29971859904879,4.561549761925887,12.360938867176648,1193.374024993339,10025.59295253316
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,43.0,5.0,2562.4792159861827,108.80687645538323,108.06753664030138,96.29940708883245,4.561549761925887,12.357265880279941,1193.4203114482307,10025.934293563138
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.05,39.0,5.0,2562.481446752022,108.80805240679311,108.0686921115735,96.30035158206651,4.561549761925887,12.368403990584046,1193.4537573645293,10026.10484367678
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,39.0,3.0,2482.717660628036,109.00280177158002,108.48630921664126,97.70397052263837,4.463655896520535,34.30473274845764,1184.4809324441067,10026.200497395303
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,41.0,4.0,2482.7375507589777,109.00253916367491,108.48605065109162,97.70375673686942,4.463655896520535,34.300532973297734,1184.5044865325367,10026.347627896426
0.081,10,550.0,375.0,0.0035,62,0.08,0.08,0.1,39.0,5.0,2499.099026596735,108.85405373436335,108.27889818448791,96.95198009962947,4.619080312317769,19.635192723733475,1198.4115123011159,10026.37545450574
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,43.0,5.0,2482.785893322715,109.00247513148597,108.48598754640211,97.70370453845896,4.463655896520535,34.29950758586649,1184.5522753855998,10026.679260957982
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.1,39.0,3.0,2562.5671547714433,108.8084531187955,108.06908582257567,96.300673396438,4.561549761925887,12.372200192126176,1193.566105604738,10026.853634118208
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.1,41.0,4.0,2562.599615754178,108.80818765836864,108.06882500078711,96.3004602042751,4.561549761925887,12.369685259752973,1193.5905864914193,10027.040271184189
0.081,10,525.0,400.0,0.0035,62,0.07,0.08,0.1,39.0,5.0,2455.8804054400402,108.79935363693498,108.24825500094467,97.97655670295313,4.577826981705191,42.86113116169557,1174.9044732794657,10027.27584912935
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.1,43.0,5.0,2562.651389786381,108.80812284894719,108.06876126535005,96.30040808540099,4.561549761925887,12.369070475656809,1193.6393607723273,10027.386469163514
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.08,39.0,3.0,2482.9555788101065,109.00397061489932,108.48746006683545,97.7049220616208,4.463655896520535,34.32342864413863,1184.7107053705306,10027.87979266996
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.08,41.0,4.0,2482.9714803633456,109.00376052593008,108.4872532118143,97.7047510310161,4.463655896520535,34.32006784903323,1184.7295504109768,10027.997481276092
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,41.0,3.0,2482.9900198895225,109.00371553542178,108.48720891405135,97.70471440506526,4.463655896520535,34.319348161124225,1184.7565849865532,10028.175812350242
0.08,10,500.0,400.0,0.003,62,0.08,0.1,0.12,39.0,4.0,2536.4471944103007,109.09943509323098,108.55474371700848,96.75714519343819,4.520652702501038,16.25054617542018,1199.640596434048,10028.25198175888
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.08,43.0,5.0,2483.010155236182,109.00370929926052,108.48720272716366,97.70470927158054,4.463655896520535,34.319247290438156,1184.767785419582,10028.26280811271
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.05,39.0,4.0,2483.019309758439,109.00430289250889,108.48778722934648,97.70519256399909,4.463655896520535,34.32874442090222,1184.7652132872545,10028.288422263648
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,43.0,4.0,2483.0191276131995,109.00349399186273,108.48699077855562,97.70453404688757,4.463655896520535,34.31580429220445,1184.7865433828342,10028.372775372023
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.08,39.0,3.0,2562.756283835257,108.80963347481945,108.07024555215028,96.30162134277502,4.561549761925887,12.383385786343203,1193.7998231997133,10028.412703174325
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,39.0,2.0,2483.0289673980024,109.00431962462469,108.48780370389545,97.70520618537923,4.463655896520535,34.32901211230131,1184.789645023174,10028.44556941201
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.05,41.0,5.0,2483.045901556293,109.00425734223664,108.48774237359017,97.70515547420186,4.463655896520535,34.32801552650523,1184.793705911044,10028.483521244258
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.08,41.0,4.0,2562.782242146902,108.80942110377279,108.07003689208507,96.30145078703896,4.561549761925887,12.381372886736479,1193.819409733436,10028.561997617018
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.12,45.0,5.0,2483.0630130317168,109.00344026711676,108.48693762165888,97.70448998949543,4.463655896520535,34.31493863360303,1184.8275419504623,10028.65972658553
0.08,10,500.0,400.0,0.003,62,0.08,0.1,0.08,39.0,5.0,2536.5128686872613,109.09987747185295,108.55517911801955,96.7575012410982,4.5206527025009935,16.25535112052163,1199.7027947092072,10028.690378914163
0.08,10,500.0,400.0,0.003,62,0.08,0.1,0.12,41.0,5.0,2536.5140561446133,109.09932421382975,108.55463456971324,96.7570559325085,4.520652702501038,16.249341690103414,1199.710373637551,10028.73762439335
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,41.0,3.0,2562.8044600910443,108.80937532010807,108.06999190864386,96.3014140182757,4.561549761925887,12.380938963061457,1193.847461502565,10028.7537805791
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.05,39.0,4.0,2562.8047199255934,108.809969332964,108.07057554121961,96.30189107096314,4.561549761925887,12.386569453760632,1193.8550500513704,10028.783306734653
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.08,43.0,5.0,2562.823662312084,108.80936925529574,108.06998590281735,96.30140909122606,4.561549761925887,12.380880817449604,1193.8584331899917,10028.83897720036
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,39.0,2.0,2562.8159909739848,108.80998570385746,108.07059162604223,96.30190421846017,4.561549761925887,12.386724647328034,1193.8804139542017,10028.946313247585
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,43.0,4.0,2562.8441852234087,108.80915134499014,108.06977184505449,96.30123414074518,4.561549761925887,12.378816262118024,1193.878134836623,10028.983684040337
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.05,41.0,5.0,2562.8336784803732,108.80992323537363,108.07053024245081,96.30185404197992,4.561549761925887,12.386132367425907,1193.884269143507,10028.988841024231
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,41.0,3.0,2483.1429378224525,109.0045372821612,108.48801801080018,97.70538337718435,4.463655896520535,34.33249443324673,1184.902136602024,10029.246186628894
0.08,11,550.0,375.0,0.0035,60,0.07,0.1,0.12,45.0,5.0,2562.8909073728746,108.80909696149213,108.06971815128665,96.30119014637373,4.561549761925887,12.378297120511139,1193.9197735168336,10029.281718262346
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,43.0,4.0,2483.1671880880654,109.00435266089654,108.48783622962762,97.70523307747553,4.463655896520535,34.32954060681054,1184.9271034293117,10029.41031549235
0.079,11,500.0,400.0,0.003,62,0.08,0.08,0.1,39.0,2.0,2483.175415918034,109.00504069346744,108.48851367254922,97.7057931968201,4.463655896520535,34.340549226614456,1184.9296892747159,10029.471046380293
0.081,10,550.0,375.0,0.0035,62,0.08,0.08,0.12,39.0,4.0,2499.519058020876,108.85615685393083,108.28096723596806,96.9536771613632,4.619080312317814,19.660384035667658,1198.8685801807555,10029.550100781627
